HeadPos.x, HeadPos.y, HeadPos.z, HeadVel.x, HeadVel.y, HeadVel.z, HeadRot.x, HeadRot.y, HeadRot.z,LeftPos.x, LeftPos.y, LeftPos.z, LeftVel.x, LeftVel.y, LeftVel.z, LeftRot.x, LeftRot.y, LeftRot.z,RightPos.x, RightPos.y, RightPos.z, RightVel.x, RightVel.y, RightVel.z, RightRot.x, RightRot.y, RightRot.z
-0.09168325 ,1.532743, -0.3119699, 0.01612207, -0.002064482, -0.01408349, 4.525669, 4.525669, 4.525669,-0.2330652 ,0.6899031, -0.23099, -0.006346896, 0.003724578, 0.00848138, 73.95743, 73.95743, 73.95743,0.02678046 ,0.7017731, -0.1859204, -0.001388661, 0.01397604, 0.02874294, 53.28518, 53.28518, 53.28518
-0.08978444 ,1.53262, -0.3139023, 0.02354328, -0.0009880085, -0.02402816, 4.665298, 4.665298, 4.665298,-0.2336501 ,0.6911007, -0.2300913, -0.006879912, -0.00204853, 0.01064626, 74.22634, 74.22634, 74.22634,0.02666434 ,0.7125258, -0.1758858, -0.000104167, 0.1206523, 0.1118645, 48.45711, 48.45711, 48.45711
-0.08875988 ,1.533047, -0.3147779, 0.01606562, 0.004807442, -0.01779734, 4.211295, 4.211295, 4.211295,-0.2358323 ,0.6903509, -0.2238515, -0.01495935, 0.006536433, 0.05745768, 74.36429, 74.36429, 74.36429,0.02771066 ,0.8333529, -0.1217791, 0.03256501, 0.8329704, 0.3518567, 24.36106, 24.36106, 24.36106
-0.0879828 ,1.534651, -0.3136334, 0.008423422, 0.01859664, 0.003907364, 3.661249, 3.661249, 3.661249,-0.2391092 ,0.6917175, -0.2131806, -0.02960228, 0.01147427, 0.09243242, 74.39619, 74.39619, 74.39619,0.1077554 ,1.092951, -0.107311, 0.530564, 1.850238, 0.1280468, 343.9228, 343.9228, 343.9228
-0.08610722 ,1.535343, -0.3137337, 0.01400959, 0.01153763, -0.003007699, 2.978592, 2.978592, 2.978592,-0.2419716 ,0.693468, -0.1986003, -0.02197986, 0.02027826, 0.1218179, 74.05797, 74.05797, 74.05797,0.2195562 ,1.358331, -0.2423256, 0.7948437, 2.077669, -0.8162565, 321.255, 321.255, 321.255
-0.08537859 ,1.535472, -0.315381, 0.006730632, 0.006792817, -0.01848371, 2.682729, 2.682729, 2.682729,-0.2410065 ,0.6988578, -0.1853378, 0.005957567, 0.03099199, 0.1173157, 73.69803, 73.69803, 73.69803,0.2414183 ,1.427982, -0.4561382, 0.3431139, 1.06209, -1.545423, 322.0779, 322.0779, 322.0779
-0.08605485 ,1.536022, -0.3175533, -0.007835373, 0.01716383, -0.02483251, 2.127228, 2.127228, 2.127228,-0.2403649 ,0.7015519, -0.172909, 0.00843119, 0.03655942, 0.1172557, 73.14136, 73.14136, 73.14136,0.2033588 ,1.391325, -0.5367754, -0.124198, 0.1823925, -1.024591, 334.4808, 334.4808, 334.4808
-0.0883185 ,1.534711, -0.3249052, -0.03117939, 0.01336625, -0.06837217, 1.988729, 1.988729, 1.988729,-0.2385287 ,0.7065059, -0.1687686, 0.01189077, 0.02305494, 0.05255058, 73.91426, 73.91426, 73.91426,0.1766032 ,1.391182, -0.5112107, -0.2119591, 0.08496643, -0.2253082, 324.9821, 324.9821, 324.9821
-0.09463442 ,1.534574, -0.332916, -0.06017806, 0.01481823, -0.07320527, 0.8114992, 0.8114992, 0.8114992,-0.2367142 ,0.7097753, -0.1532574, 0.02821515, 0.03237619, 0.1336092, 71.04713, 71.04713, 71.04713,0.187129 ,1.392772, -0.4866565, 0.02909522, 0.03140631, 0.116359, 317.2604, 317.2604, 317.2604
-0.1052758 ,1.53476, -0.3404257, -0.09516291, 0.01027945, -0.07287015, 0.3952427, 0.3952427, 0.3952427,-0.2255063 ,0.7100453, -0.1523948, 0.09890281, 0.0349196, -0.007114722, 68.30223, 68.30223, 68.30223,0.1731561 ,1.418151, -0.4765705, -0.1197172, 0.2293456, 0.06445825, 321.362, 321.362, 321.362
-0.1187189 ,1.535655, -0.350601, -0.110198, 0.004377014, -0.09818859, 0.2306142, 0.2306142, 0.2306142,-0.2197235 ,0.7049317, -0.166375, 0.04595728, -0.07492387, -0.1074178, 68.56606, 68.56606, 68.56606,0.1489084 ,1.512636, -0.4369195, -0.1693459, 0.6895387, 0.3713768, 330.0329, 330.0329, 330.0329
-0.1255494 ,1.537697, -0.3636795, -0.0613816, 0.03201243, -0.1232646, 359.9671, 359.9671, 359.9671,-0.2217116 ,0.6979241, -0.182078, 0.006310698, -0.03732423, -0.1400985, 68.99888, 68.99888, 68.99888,0.07728836 ,1.749229, -0.03022359, -0.4768116, 1.515908, 2.545446, 298.6675, 298.6675, 298.6675
-0.1280876 ,1.534274, -0.3732328, -0.02688678, -0.03122967, -0.08445283, 1.444956, 1.444956, 1.444956,-0.2216317 ,0.6898047, -0.1947958, -0.003168761, -0.06073783, -0.111506, 69.11524, 69.11524, 69.11524,0.03312316 ,1.481741, 0.3769193, -0.3096436, -1.245062, 2.877796, 25.97918, 25.97918, 25.97918
-0.1347975 ,1.537773, -0.3740115, -0.06107813, 0.02168224, -0.007582519, 359.2587, 359.2587, 359.2587,-0.2252112 ,0.6977524, -0.1992064, -0.03014435, 0.03306939, -0.04104494, 66.70444, 66.70444, 66.70444,0.03047616 ,1.307569, 0.2533751, -0.3491762, -1.3079, 0.4209616, 18.49422, 18.49422, 18.49422
