HeadPos.x, HeadPos.y, HeadPos.z, HeadVel.x, HeadVel.y, HeadVel.z, HeadRot.x, HeadRot.y, HeadRot.z,LeftPos.x, LeftPos.y, LeftPos.z, LeftVel.x, LeftVel.y, LeftVel.z, LeftRot.x, LeftRot.y, LeftRot.z,RightPos.x, RightPos.y, RightPos.z, RightVel.x, RightVel.y, RightVel.z, RightRot.x, RightRot.y, RightRot.z
0.1024252 ,1.593315, -0.2106433, -0.004249513, 0.01252011, -0.03539354, 0.2244987, 0.2244987, 0.2244987,-0.1323176 ,0.6802586, -0.1488675, 0.07826119, -0.02366298, 0.04461887, 75.03804, 75.03804, 75.03804,0.2349159 ,0.63515, -0.216881, 0.01359472, 0.004996298, -0.02200862, 82.48796, 82.48796, 82.48796
0.09978543 ,1.59365, -0.2151004, -0.02755297, 0.01077089, -0.04015007, 0.2854171, 0.2854171, 0.2854171,-0.131991 ,0.6954522, -0.1177108, 0.00482675, 0.1523179, 0.2639135, 79.74197, 79.74197, 79.74197,0.2372468 ,0.6324393, -0.2194598, 0.01667008, 0.008756633, -0.01063378, 82.61515, 82.61515, 82.61515
0.09061014 ,1.5948, -0.2201874, -0.09178205, 0.007868806, -0.03807008, 0.6616319, 0.6616319, 0.6616319,-0.2003335 ,0.8560765, 0.02856514, -0.4406677, 1.091868, 0.9144344, 42.63295, 42.63295, 42.63295,0.2368818 ,0.6367562, -0.223512, 0.002298313, 0.013482, -0.03236229, 83.66829, 83.66829, 83.66829
0.07897924 ,1.59563, -0.2257496, -0.1236316, 0.007154838, -0.04307816, 0.7792627, 0.7792627, 0.7792627,-0.2859209 ,1.122826, 0.05754554, -0.6713341, 1.993577, 0.4209485, 356.4019, 356.4019, 356.4019,0.2375619 ,0.6371289, -0.2226437, 0.003628713, 0.01877168, 0.007135489, 85.20886, 85.20886, 85.20886
0.06565873 ,1.595706, -0.2328286, -0.1332947, 0.0006979027, -0.05032678, 1.179747, 1.179747, 1.179747,-0.3284354 ,1.364898, -0.07928617, -0.4280014, 2.059767, -0.6986741, 320.2158, 320.2158, 320.2158,0.2317796 ,0.6457908, -0.216583, -0.04763352, 0.04444553, 0.05110568, 85.87997, 85.87997, 85.87997
0.0519705 ,1.595269, -0.2388136, -0.1422224, -0.007146771, -0.03887742, 1.452676, 1.452676, 1.452676,-0.2929621 ,1.447793, -0.252227, 0.05661666, 1.16198, -1.279426, 298.8036, 298.8036, 298.8036,0.2224785 ,0.6481681, -0.2103136, -0.07964498, 0.04339329, 0.05686517, 85.86119, 85.86119, 85.86119
0.04037172 ,1.593936, -0.2430122, -0.1343982, -0.01548481, -0.02459197, 2.20326, 2.20326, 2.20326,-0.2342143 ,1.431553, -0.3815245, 0.4120723, 0.3050555, -1.259464, 302.83, 302.83, 302.83,0.2172951 ,0.6506413, -0.2032446, -0.0550286, 0.03355356, 0.06900831, 85.58691, 85.58691, 85.58691
0.03350253 ,1.590064, -0.2445508, -0.08674414, -0.04011562, -0.00232664, 1.804071, 1.804071, 1.804071,-0.1679318 ,1.370784, -0.4470462, 0.6128002, -0.2511241, -0.8842656, 323.1274, 323.1274, 323.1274,0.2178604 ,0.6517236, -0.1863123, -0.006689643, 0.01691076, 0.1503817, 83.35288, 83.35288, 83.35288
0.04088502 ,1.587289, -0.2480608, 0.06757198, -0.02768603, -0.03090299, 2.85998, 2.85998, 2.85998,-0.1710808 ,1.373933, -0.4294766, 0.02384666, 0.09672983, -0.1709773, 324.5375, 324.5375, 324.5375,0.2161649 ,0.6483104, -0.1876045, -0.02767365, -0.01693909, -0.02277045, 83.41721, 83.41721, 83.41721
0.0669311 ,1.594369, -0.2548082, 0.2138295, 0.05541813, -0.04847801, 1.113326, 1.113326, 1.113326,-0.1447718 ,1.466111, -0.4114284, 0.2670436, 0.589903, 0.09781542, 331.9937, 331.9937, 331.9937,0.2054181 ,0.648097, -0.2077822, -0.06459614, 0.002766449, -0.1262548, 83.61143, 83.61143, 83.61143
