HeadPos.x,HeadPos.y,HeadPos.z,HeadVel.x,HeadVel.y,HeadVel.z,HeadRot.x,HeadRot.y,HeadRot.z,LeftPos.x,LeftPos.y,LeftPos.z,LeftVel.x,LeftVel.y,LeftVel.z,LeftRot.x,LeftRot.y,LeftRot.z,RightPos.x,RightPos.y,RightPos.z,RightVel.x,RightVel.y,RightVel.z,RightRot.x,RightRot.y,RightRot.z
-0.06005707,1.6051,-0.4053813,0.002485649,-0.002306148,0.01836465,11.50185,11.50185,11.50185,-0.3207276,0.7738621,-0.3914383,0.006675256,-0.006492478,-0.01262688,74.57777,74.57777,74.57777,0.1031019,0.7564997,-0.3645342,-0.006773816,0.008941941,0.004058868,76.25823,76.25823,76.25823
-0.0592209,1.604993,-0.4043801,0.00709453,-0.0001765476,0.007834313,11.50384,11.50384,11.50384,-0.3170272,0.7738273,-0.3894126,0.03263874,0.005353615,0.03758767,73.6406,73.6406,73.6406,0.1037252,0.7584832,-0.3622674,0.01369147,0.002629023,0.02530185,74.88068,74.88068,74.88068
-0.0579946,1.605746,-0.4053608,0.01048759,0.005533332,-0.01012628,11.17198,11.17198,11.17198,-0.3064185,0.7924968,-0.341166,0.09105279,0.1542298,0.3884618,67.23382,67.23382,67.23382,0.1045271,0.7599133,-0.3609908,0.009328976,0.002529473,0.02281705,73.55627,73.55627,73.55627
-0.05844571,1.606485,-0.407957,-0.004584702,0.01098966,-0.02364092,10.70529,10.70529,10.70529,-0.2776503,0.8709983,-0.2107358,0.2178892,0.5835102,0.9450331,51.58772,51.58772,51.58772,0.1076541,0.7616091,-0.3566593,0.01091085,0.02262024,0.03892436,72.46645,72.46645,72.46645
-0.06181785,1.606455,-0.4118838,-0.03360842,0.004158533,-0.03113337,10.80291,10.80291,10.80291,-0.2234733,1.098219,-0.03091129,0.4075501,1.550824,1.25095,14.66752,14.66752,14.66752,0.1115043,0.7618377,-0.3502346,0.03139295,0.03974045,0.09143147,70.50269,70.50269,70.50269
-0.06788523,1.606755,-0.4159887,-0.05628511,0.00843033,-0.03218014,10.9189,10.9189,10.9189,-0.150767,1.368665,0.006813449,0.5587468,2.087054,0.5952488,345.1447,345.1447,345.1447,0.1170671,0.7879403,-0.2781472,0.03490636,0.2298451,0.5466259,58.9956,58.9956,58.9956
-0.07462952,1.607774,-0.4187507,-0.06843693,0.01377217,-0.02563934,10.73991,10.73991,10.73991,-0.0917792,1.531163,-0.02633269,0.5932935,1.791427,0.02678634,331.0831,331.0831,331.0831,0.1082047,0.8728144,-0.133635,-0.06795564,0.6825316,1.093833,38.66372,38.66372,38.66372
-0.08184469,1.609302,-0.4194774,-0.07205036,0.02143321,-0.01018126,10.39332,10.39332,10.39332,-0.02844649,1.629316,-0.08188347,0.6309482,1.274622,-0.3457695,323.2358,323.2358,323.2358,0.08479005,1.050144,0.01639071,-0.1676044,1.308482,1.200722,11.14962,11.14962,11.14962
-0.08881964,1.610481,-0.4173479,-0.06112492,0.01497621,0.01929549,10.0216,10.0216,10.0216,0.03289997,1.658607,-0.1702741,0.5675792,0.5895252,-0.6422622,321.7639,321.7639,321.7639,0.05087536,1.265584,0.089474,-0.2425022,1.697682,0.8041992,346.8835,346.8835,346.8835
-0.09042583,1.609499,-0.4165345,-0.02071095,-0.002941786,0.00701997,10.27647,10.27647,10.27647,0.04895847,1.627331,-0.2203185,0.3056073,0.01278633,-0.5281087,324.34,324.34,324.34,0.02218239,1.453896,0.1020779,-0.240924,1.685467,0.3174877,329.4402,329.4402,329.4402
-0.08898069,1.609723,-0.4189261,0.01328779,0.01018299,-0.02409067,9.932593,9.932593,9.932593,0.02358728,1.614456,-0.1790102,-0.1374882,-0.01498139,0.1760161,326.0862,326.0862,326.0862,-0.01740942,1.586082,0.06443372,-0.3441635,1.281352,-0.1303914,318.5152,318.5152,318.5152
-0.08439311,1.610345,-0.421527,0.0460589,0.005213351,-0.0301532,9.580932,9.580932,9.580932,-0.09080221,1.677614,-0.08103225,-0.7981684,0.4021946,0.6543456,313.7489,313.7489,313.7489,-0.09093069,1.635435,-0.003557188,-0.58887,0.7128167,-0.4414712,314.4944,314.4944,314.4944
-0.0755114,1.61068,-0.4240262,0.08530999,0.0005835615,-0.03095476,9.608624,9.608624,9.608624,-0.3091642,1.719121,-0.01089729,-1.563735,0.2964845,0.605323,314.0831,314.0831,314.0831,-0.1793258,1.622904,-0.07102489,-0.7359673,0.1267668,-0.5569974,319.4632,319.4632,319.4632
-0.06529644,1.611356,-0.4253016,0.09845016,0.002169954,-0.02208744,9.300921,9.300921,9.300921,-0.5226578,1.668795,-0.01159789,-1.790826,-0.2417057,0.1525541,330.4593,330.4593,330.4593,-0.2322137,1.582808,-0.1179551,-0.578867,-0.2045039,-0.4759182,327.5633,327.5633,327.5633
-0.0555007,1.610338,-0.4245175,0.1061947,-0.01802144,-0.01100783,9.517169,9.517169,9.517169,-0.6203589,1.604114,-0.07010258,-1.190883,-0.4711182,-0.2957459,339.6953,339.6953,339.6953,-0.2253349,1.582635,-0.1195802,-0.1443416,-0.03475203,-0.140829,322.77,322.77,322.77
-0.05286121,1.607937,-0.4238362,0.03670212,-0.03128817,-0.00871768,10.23006,10.23006,10.23006,-0.5529178,1.598938,-0.05645031,-0.01020061,-0.2379284,0.008564268,330.8126,330.8126,330.8126,-0.1873429,1.613001,-0.09578834,0.2570795,0.2222882,0.1574633,318.3531,318.3531,318.3531
-0.05984298,1.608687,-0.4245911,-0.06147729,0.01240042,-0.001701207,10.03108,10.03108,10.03108,-0.4208511,1.63092,-0.02110654,0.8312207,0.1918489,0.1960168,322.7104,322.7104,322.7104,-0.09296706,1.676596,-0.06903309,0.7029587,0.4705688,0.2030489,306.0937,306.0937,306.0937
-0.06794565,1.609963,-0.4257249,-0.08412916,0.01819472,0.001894471,9.841022,9.841022,9.841022,-0.2249674,1.666918,-0.01594782,1.522253,0.2662283,0.05884465,316.8085,316.8085,316.8085,0.04311394,1.724648,-0.06348574,1.147282,0.4647495,0.1007062,292.8713,292.8713,292.8713
-0.07422203,1.610439,-0.4263863,-0.06934727,0.01219383,0.002469497,9.712178,9.712178,9.712178,-0.03454436,1.635194,-0.0718173,1.750128,-0.1639599,-0.3173793,323.0134,323.0134,323.0134,0.1981449,1.72607,-0.08201383,1.277398,0.1169334,-0.07894592,297.5223,297.5223,297.5223
