HeadPos.x, HeadPos.y, HeadPos.z, HeadVel.x, HeadVel.y, HeadVel.z, HeadRot.x, HeadRot.y, HeadRot.z,LeftPos.x, LeftPos.y, LeftPos.z, LeftVel.x, LeftVel.y, LeftVel.z, LeftRot.x, LeftRot.y, LeftRot.z,RightPos.x, RightPos.y, RightPos.z, RightVel.x, RightVel.y, RightVel.z, RightRot.x, RightRot.y, RightRot.z
0.06142736 ,1.656526, -0.1039132, -0.0003821061, 0.002821011, 0.008947341, 3.075869, 3.075869, 3.075869,-0.06655849 ,0.8387717, 0.05867855, 0.02664891, -0.03766911, -0.06510311, 72.8776, 72.8776, 72.8776,0.2742668 ,0.7824106, -0.08432546, 0.01068045, 0.0004175981, 0.007363026, 60.10984, 60.10984, 60.10984
0.0607137 ,1.656989, -0.1037332, -0.006313265, 0.008305635, 0.003820383, 2.91171, 2.91171, 2.91171,-0.05831847 ,0.8519911, 0.07123854, 0.05774076, 0.1028825, 0.1356951, 67.7031, 67.7031, 67.7031,0.275788 ,0.7804306, -0.08261264, 0.00484988, 0.004058308, 0.01528216, 60.14811, 60.14811, 60.14811
0.05898074 ,1.658337, -0.105647, -0.02108714, 0.01790043, -0.00996337, 2.477383, 2.477383, 2.477383,-0.04668308 ,0.9725797, 0.1566054, 0.08610359, 0.8654786, 0.5574551, 28.1275, 28.1275, 28.1275,0.2747923 ,0.7821478, -0.08002982, -0.004107116, 0.003550867, 0.02586594, 60.44044, 60.44044, 60.44044
0.05190537 ,1.660058, -0.1113349, -0.08402731, 0.02122453, -0.02447242, 2.167644, 2.167644, 2.167644,-0.07825194 ,1.187801, 0.2030982, -0.1829724, 1.563515, 0.4071186, 348.7544, 348.7544, 348.7544,0.2734038 ,0.7832689, -0.07354053, -0.008280683, 0.003506762, 0.06654346, 61.26249, 61.26249, 61.26249
0.04144736 ,1.66122, -0.1215991, -0.1227244, 0.0200626, -0.05446132, 1.798198, 1.798198, 1.798198,-0.130354 ,1.421321, 0.1610236, -0.3898681, 1.884604, -0.1765247, 318.5441, 318.5441, 318.5441,0.2705908 ,0.786778, -0.05517316, -0.02859727, 0.02697618, 0.1503425, 60.63438, 60.63438, 60.63438
0.0308851 ,1.658408, -0.1339224, -0.1175578, -0.02516643, -0.07699598, 2.306806, 2.306806, 2.306806,-0.2068246 ,1.555496, 0.03410669, -0.6169349, 1.369792, -0.8063818, 314.5327, 314.5327, 314.5327,0.2607929 ,0.793414, -0.0276703, -0.08818666, 0.07638903, 0.2289596, 58.72104, 58.72104, 58.72104
0.02302402 ,1.653121, -0.1467752, -0.0793892, -0.04587564, -0.09488597, 3.006776, 3.006776, 3.006776,-0.2755233 ,1.64555, -0.1309585, -0.5971234, 0.9550243, -1.317232, 304.7681, 304.7681, 304.7681,0.2486626 ,0.8089806, -0.0008205723, -0.08816734, 0.1054456, 0.2383869, 56.68616, 56.68616, 56.68616
0.01348446 ,1.646444, -0.159131, -0.0843868, -0.06822261, -0.1069165, 3.190274, 3.190274, 3.190274,-0.2963193 ,1.615696, -0.3788758, -0.2990414, 0.07920428, -1.932294, 327.9867, 327.9867, 327.9867,0.2437327 ,0.8236798, 0.02273315, -0.05197295, 0.1131218, 0.2157779, 55.44873, 55.44873, 55.44873
0.003376407 ,1.635793, -0.1727705, -0.0959451, -0.1111814, -0.1316651, 3.796919, 3.796919, 3.796919,-0.2733271 ,1.477477, -0.5630276, 0.05833115, -0.8591989, -1.789676, 358.2967, 358.2967, 358.2967,0.2385976 ,0.841647, 0.04169224, -0.05237527, 0.1486935, 0.1910488, 54.57327, 54.57327, 54.57327
-0.006716254 ,1.62486, -0.1863713, -0.09242263, -0.1224716, -0.1272377, 4.518686, 4.518686, 4.518686,-0.2175129 ,1.367532, -0.6007875, 0.3417796, -0.9493526, -0.8669974, 15.59839, 15.59839, 15.59839,0.2294862 ,0.8590124, 0.05672496, -0.08205323, 0.1509869, 0.155285, 54.66256, 54.66256, 54.66256
