pos1.x,pos1.y,pos1.z,vel1.x,vel1.y,vel1.z,rot1.x,rot1.y,rot1.z,pos2.x,pos2.y,pos2.z,vel2.x,vel2.y,vel2.z,rot2.x,rot2.y,rot2.z,pos3.x,pos3.y,pos3.z,vel3.x,vel3.y,vel3.z,rot3.x,rot3.y,rot3.z
-0.07176009,1.639854,0.07031247,0.008604,0.00963,0.0025163,18.66112,18.66112,18.66112,-0.1845104,0.8122486,-0.1369443,-0.01792897,-0.006939988,0.02902137,74.81204,74.81204,74.81204,0.1274734,0.8533844,0.1849039,0.02561564,-0.008142876,-0.05543281,83.54548,83.54548,83.54548
-0.07089968,1.640817,0.0705641,0.0217584,0.01046,0.0145054,18.07357,18.07357,18.07357,-0.1854973,0.8125684,-0.1321252,-0.008114717,-0.004159463,0.04472389,75.04848,75.04848,75.04848,0.1347521,0.8487018,0.1995375,0.0572984,-0.01978924,0.1042244,85.0064,85.0064,85.0064
-0.06872384,1.641863,0.07201465,0.0484269,0.02232,0.0291288,17.43164,17.43164,17.43164,-0.1870908,0.8121442,-0.1273466,-0.0291224,-0.009865422,0.046785,75.35903,75.35903,75.35903,0.07470026,0.8928579,0.2904753,-0.3955976,0.2994118,0.6451494,66.99737,66.99737,66.99737
-0.06388114,1.644095,0.07492753,0.0535338,0.0244899,0.0268025,15.9422,15.9422,15.9422,-0.1903452,0.8134854,-0.1199787,-0.04039339,-0.006679035,0.06516313,75.49813,75.49813,75.49813,-0.04360714,1.015693,0.4563279,-0.7728295,0.8263816,1.142985,44.27021,44.27021,44.27021
-0.05852776,1.646544,0.07760779,0.0392477,0.0203799,0.0146633,14.44567,14.44567,14.44567,-0.1935499,0.813435,-0.1109272,-0.06209515,-0.009604979,0.08609279,75.41579,75.41579,75.41579,-0.1765346,1.178558,0.5303871,-1.001283,1.276052,0.7919,30.26771,30.26771,30.26771
-0.05460299,1.648582,0.07907412,0.0177485,0.01762,-7.6e-05,13.29629,13.29629,13.29629,-0.2026749,0.8120137,-0.09752318,-0.09015342,0.002376651,0.1345038,75.26673,75.26673,75.26673,-0.2737589,1.341201,0.5407912,-0.9332944,1.482977,0.3517828,14.76151,14.76151,14.76151
-0.05282813,1.650344,0.07906651,0.0054776,0.0078,-0.0018617,12.39108,12.39108,12.39108,-0.215603,0.8116287,-0.07775659,-0.09851138,0.005897721,0.1546357,74.44831,74.44831,74.44831,-0.3390523,1.486744,0.51671,-0.682294,1.353614,-0.03871122,2.309551,2.309551,2.309551
-0.05228037,1.651124,0.07888034,0.000232,0.00682,-0.0047437,12.10046,12.10046,12.10046,-0.2220161,0.8100973,-0.06383681,-0.0508258,-0.007372617,0.1155362,74.58784,74.58784,74.58784,-0.3651001,1.581747,0.4778819,-0.401815,1.036947,-0.2233584,351.252,351.252,351.252
-0.05225717,1.651806,0.07840596,0.0017716,0.0102899,-0.0063654,11.65145,11.65145,11.65145,-0.2245316,0.8074682,-0.05872866,-0.02836951,-0.01798153,0.05766154,74.71585,74.71585,74.71585,-0.3734412,1.614434,0.4481051,-0.2229299,0.5904189,-0.2627866,347.6891,347.6891,347.6891
-0.05208,1.652835,0.07776941,0.0055609,0.0103699,-0.0040944,10.9555,10.9555,10.9555,-0.2247746,0.8044442,-0.0609787,-0.02222664,-0.02781296,-0.002774939,75.12714,75.12714,75.12714,-0.3779464,1.60806,0.444915,-0.1217881,0.1394901,-0.09771483,350.5603,350.5603,350.5603
