HeadPos.x,HeadPos.y,HeadPos.z,HeadVel.x,HeadVel.y,HeadVel.z,HeadRot.x,HeadRot.y,HeadRot.z,LeftPos.x,LeftPos.y,LeftPos.z,LeftVel.x,LeftVel.y,LeftVel.z,LeftRot.x,LeftRot.y,LeftRot.z,RightPos.x,RightPos.y,RightPos.z,RightVel.x,RightVel.y,RightVel.z,RightRot.x,RightRot.y,RightRot.z
-0.1735394,1.502401,-0.3100183,-0.005215265,0.0005583334,0.004618812,5.664931,5.664931,5.664931,-0.410808,0.6719385,-0.2969617,0.02379407,0.008193908,0.03327183,75.03987,75.03987,75.03987,-0.01293099,0.6912107,-0.2693995,0.01087639,0.01890896,-0.01712899,62.32246,62.32246,62.32246
-0.1731495,1.502607,-0.3101311,0.00202386,0.003513438,-0.0004072486,5.548491,5.548491,5.548491,-0.4079705,0.6709927,-0.2920758,0.03897694,-0.001975028,0.0366425,74.57609,74.57609,74.57609,-0.005904001,0.689816,-0.2691138,0.07206678,-0.007775842,0.00848715,63.23209,63.23209,63.23209
-0.1724587,1.502458,-0.310778,0.004641668,-0.001420342,-0.004981073,5.536082,5.536082,5.536082,-0.39646,0.6678337,-0.2879539,0.09705059,-0.002832175,0.03985616,74.20805,74.20805,74.20805,-0.005022613,0.6900874,-0.2705678,-0.003839194,0.009631511,-0.008743526,65.24863,65.24863,65.24863
-0.1711497,1.501953,-0.3137035,0.01183762,-0.005150213,-0.02640728,6.014088,6.014088,6.014088,-0.4034148,0.6851299,-0.2453025,-0.08133841,0.1358666,0.3870511,70.49537,70.49537,70.49537,-0.01211601,0.6891598,-0.2661525,-0.06206792,0.001570162,0.0498552,65.2544,65.2544,65.2544
-0.1702999,1.500295,-0.318676,0.007735549,-0.01938831,-0.04217711,6.828252,6.828252,6.828252,-0.4499262,0.7340084,-0.1095056,-0.2951328,0.3379051,0.9088547,56.70871,56.70871,56.70871,-0.02083778,0.6970327,-0.2396756,-0.07209183,0.1027839,0.2754583,64.97404,64.97404,64.97404
-0.1692103,1.498332,-0.3252603,0.009471061,-0.03511653,-0.05650352,8.393589,8.393589,8.393589,-0.4863121,0.8657078,0.05752331,-0.2999596,0.9668549,1.293302,34.98681,34.98681,34.98681,-0.01063368,0.7427933,-0.09867724,0.05948398,0.3456975,1.008554,55.05083,55.05083,55.05083
-0.1691775,1.497513,-0.3327495,-0.0004508281,-0.01391979,-0.06216067,8.923055,8.923055,8.923055,-0.4838735,1.087578,0.1843761,-0.06075512,1.650637,1.11827,10.00587,10.00587,10.00587,0.007733593,0.887857,0.1104846,0.1323393,1.077042,1.630548,30.62715,30.62715,30.62715
-0.1691574,1.498006,-0.3380667,0.001095474,0.002215698,-0.05365908,8.618784,8.618784,8.618784,-0.4678345,1.272034,0.2105213,0.07486215,1.726588,0.5563436,354.4767,354.4767,354.4767,-0.001651087,1.155271,0.2485745,-0.01918253,1.91284,1.257324,3.150961,3.150961,3.150961
-0.1688552,1.498422,-0.3403199,0.006921361,0.003524375,-0.02499472,8.436386,8.436386,8.436386,-0.4489364,1.402452,0.1932234,0.1368753,1.34666,0.08034217,348.0108,348.0108,348.0108,-0.02518829,1.370619,0.2541077,-0.159502,1.918714,0.4352436,344.2858,344.2858,344.2858
-0.1684021,1.497849,-0.3392771,0.007450756,-0.009845392,0.003075426,8.854266,8.854266,8.854266,-0.4370519,1.487401,0.1639447,0.1177283,0.9455351,-0.1384785,337.6733,337.6733,337.6733,-0.04363845,1.450433,0.2216921,-0.1680091,1.203015,-0.02070813,339.1585,339.1585,339.1585
-0.1675882,1.498663,-0.339387,0.008581936,0.008427436,-0.003683439,8.225367,8.225367,8.225367,-0.4262657,1.499701,0.1482185,0.1070906,0.4029666,-0.1308307,336.2523,336.2523,336.2523,-0.06404308,1.467903,0.2072027,-0.197452,0.4948339,-0.09055504,335.9209,335.9209,335.9209
-0.1654126,1.499728,-0.3413528,0.01899466,0.01418149,-0.02048748,7.37854,7.37854,7.37854,-0.4238551,1.487781,0.1523451,0.04305444,-0.005815677,0.0003590924,336.6287,336.6287,336.6287,-0.06953001,1.44663,0.2112804,-0.09659665,-0.01235742,-0.0006073608,338.4967,338.4967,338.4967
