pos1.x,pos1.y,pos1.z,vel1.x,vel1.y,vel1.z,rot1.x,rot1.y,rot1.z,pos2.x,pos2.y,pos2.z,vel2.x,vel2.y,vel2.z,rot2.x,rot2.y,rot2.z,pos3.x,pos3.y,pos3.z,vel3.x,vel3.y,vel3.z,rot3.x,rot3.y,rot3.z
0.002204874,1.62389,0.03071789,0.02932,0.04375,-0.0138186,26.91506,26.91506,26.91506,-0.196646,0.8461866,0.07179493,0.025586,0.08646581,0.1531646,40.5445,40.5445,40.5445,0.1433961,1.077379,0.2937691,-0.01579049,-0.001367714,0.005503737,356.1884,356.1884,356.1884
0.005136877,1.628265,0.02933603,0.0377673,0.04912,-0.0193379,24.40684,24.40684,24.40684,-0.1753751,0.8568079,0.1087317,0.154355,0.1115323,0.3170913,38.52843,38.52843,38.52843,0.1422622,1.07926,0.2948579,-0.004199352,0.02234008,0.004355499,356.2086,356.2086,356.2086
0.00891361,1.633177,0.02740223,0.0468245,0.0563499,-0.0278091,21.21788,21.21788,21.21788,-0.1461746,0.9084607,0.2195127,0.215875,0.3689285,0.8094252,27.57607,27.57607,27.57607,0.1413649,1.091408,0.2944498,0.01798671,0.1058396,-0.007832514,354.3649,354.3649,354.3649
0.01359607,1.638812,0.02462132,0.0314993,0.0361699,-0.0213911,18.60341,18.60341,18.60341,-0.1181972,1.020702,0.4088933,0.2391718,0.7958463,1.320429,13.07228,13.07228,13.07228,0.1438006,1.101065,0.299661,0.02566888,0.07462106,0.01461889,353.6317,353.6317,353.6317
0.016746,1.642429,0.0224822,0.038567,0.03236,-0.0237226,16.75712,16.75712,16.75712,-0.08378571,1.137373,0.5322649,0.2887467,1.030332,1.225815,2.33599,2.33599,2.33599,0.1335122,1.097036,0.3002934,-0.1005998,-0.02341249,0.02593926,354.2274,354.2274,354.2274
0.02060271,1.645665,0.02010994,0.0356961,0.0244299,-0.0217546,14.96352,14.96352,14.96352,-0.05429338,1.257112,0.6226466,0.2329873,1.042532,0.90316,351.8423,351.8423,351.8423,0.1205733,1.100365,0.3052192,-0.1968723,0.02748662,0.04944197,353.5392,353.5392,353.5392
0.02417233,1.648108,0.01793448,0.0128358,0.01771,-0.0137054,13.61849,13.61849,13.61849,-0.05297615,1.334681,0.663358,0.06140489,0.7775825,0.5128512,345.7508,345.7508,345.7508,0.1126506,1.112848,0.310147,-0.1495546,0.08562275,0.04507675,351.9857,351.9857,351.9857
0.02545591,1.649879,0.01656394,-0.0151757,0.0161699,-0.005789,12.45588,12.45588,12.45588,-0.06553453,1.347743,0.6604117,-0.07166245,0.3972358,0.1866812,344.5966,344.5966,344.5966,0.1141801,1.12229,0.3194127,-0.05217668,0.06966323,0.0579824,351.0731,351.0731,351.0731
0.02393834,1.651496,0.01598503,-0.0339184,0.0048199,0.0051205,11.88945,11.88945,11.88945,-0.1086869,1.314475,0.6252103,-0.3571044,-0.1041465,-0.1672523,345.9124,345.9124,345.9124,0.1223643,1.133354,0.3269317,0.08460902,0.09886695,0.03407115,349.3036,349.3036,349.3036
0.02054649,1.651978,0.01649708,-0.023704,0.01085,-0.0018811,11.76962,11.76962,11.76962,-0.1474925,1.27948,0.5053627,-0.3820758,-0.250011,-0.7552689,338.6425,338.6425,338.6425,0.1347549,1.13387,0.3337944,0.1991172,0.04291216,0.04639794,348.2999,348.2999,348.2999
0.01817609,1.653063,0.01630896,-0.0806734,-0.00966,0.0180185,11.0426,11.0426,11.0426,-0.1757534,1.223241,0.3212755,-0.3715264,-0.4248686,-1.231906,332.4994,332.4994,332.4994,0.151699,1.136806,0.3377606,0.2603806,0.02084191,0.04774154,347.6074,347.6074,347.6074
0.01010874,1.652097,0.01811082,-0.1183596,0.01108,-0.0019544,11.4843,11.4843,11.4843,-0.1804062,1.133151,0.1225762,-0.1895866,-0.6805679,-1.59951,334.5378,334.5378,334.5378,0.1550025,1.13967,0.3342624,0.1581989,-0.03185067,0.04828321,348.2203,348.2203,348.2203
-0.00172722,1.653205,0.01791537,-0.150939,-0.00194,-0.0144489,10.86321,10.86321,10.86321,-0.1814265,1.095301,-0.05296035,-0.06969596,-0.518937,-1.755514,345.8715,345.8715,345.8715,0.1505424,1.144841,0.3299976,-0.09518968,0.01458499,0.0239106,348.7562,348.7562,348.7562
-0.01682112,1.653011,0.01647048,-0.1398609,0.0301799,-0.0581462,10.47477,10.47477,10.47477,-0.13742,1.057469,-0.2210657,0.3235301,-0.3860566,-1.601466,359.1594,359.1594,359.1594,0.1432292,1.149643,0.3270656,-0.1754155,0.02253502,-0.005583029,348.2096,348.2096,348.2096
-0.03080721,1.656029,0.01065585,-0.1012182,-0.0479699,-0.0099618,7.546624,7.546624,7.546624,-0.07502246,1.082804,-0.3032904,0.5806994,0.009224256,-1.157418,1.89215,1.89215,1.89215,0.1331598,1.148161,0.3254693,-0.1954043,-0.02714243,-0.00917386,348.8593,348.8593,348.8593
-0.04092904,1.651232,0.009659668,-0.0260233,-0.03184,0.0073952,12.13145,12.13145,12.13145,-0.01565197,1.099231,-0.3105294,0.5871871,0.1094885,-0.3970672,4.756004,4.756004,4.756004,0.1324846,1.154707,0.3253426,-0.08106326,0.04648816,-0.02274467,348.0998,348.0998,348.0998
-0.04353137,1.648048,0.01039919,0.0146309,-0.0099599,0.0133511,13.4694,13.4694,13.4694,0.001390013,1.094567,-0.2797873,0.3731144,-0.002918756,0.06308413,2.81646,2.81646,2.81646,0.1364855,1.159632,0.3251531,0.04552687,0.04990832,-0.02021707,347.1427,347.1427,347.1427
