pos1.x,pos1.y,pos1.z,vel1.x,vel1.y,vel1.z,rot1.x,rot1.y,rot1.z,pos2.x,pos2.y,pos2.z,vel2.x,vel2.y,vel2.z,rot2.x,rot2.y,rot2.z,pos3.x,pos3.y,pos3.z,vel3.x,vel3.y,vel3.z,rot3.x,rot3.y,rot3.z
-0.004320759,1.66545,0.09316797,-0.0270442,-0.0043,0.0010357,10.68602,10.68602,10.68602,-0.1887294,0.8096966,0.1516339,0.02425811,0.09225642,0.05082365,48.57061,48.57061,48.57061,0.1996542,0.8826092,0.2726917,-0.006585678,0.01536403,0.04130116,28.44923,28.44923,28.44923
-0.007025182,1.66502,0.09327155,-0.0586745,0.0061299,-0.0101438,11.27155,11.27155,11.27155,-0.1981584,0.8388246,0.1352286,-0.1325096,0.2192976,-0.1605994,42.65012,42.65012,42.65012,0.1929948,0.8897245,0.2790307,-0.07646345,0.09874893,0.09477441,27.23831,27.23831,27.23831
-0.01289264,1.665633,0.09225716,-0.0635006,-0.0138399,-0.0023831,10.65346,10.65346,10.65346,-0.2551399,0.9482392,0.06801128,-0.4465554,0.724543,-0.5045657,24.24858,24.24858,24.24858,0.1712725,0.9212838,0.3155033,-0.1867977,0.2546166,0.3057317,20.26649,20.26649,20.26649
-0.01924271,1.664249,0.09201885,-0.0732152,-0.01612,-0.0083917,11.86093,11.86093,11.86093,-0.3589245,1.084193,-0.01974423,-0.8078478,1.119928,-0.7518276,6.783066,6.783066,6.783066,0.1296812,0.9732234,0.3750021,-0.2929506,0.410338,0.4767784,10.90852,10.90852,10.90852
-0.02656423,1.662637,0.09117968,-0.0882067,-0.0184199,-0.019131,12.86461,12.86461,12.86461,-0.4144992,1.254736,-0.1189811,-0.6188186,1.536212,-0.9390497,343.257,343.257,343.257,0.07719429,1.022221,0.4142978,-0.3752957,0.4248428,0.4417352,2.965671,2.965671,2.965671
-0.03538491,1.660795,0.08926657,-0.0640024,-0.01475,-0.0191157,13.96753,13.96753,13.96753,-0.3654241,1.514675,-0.2229604,0.1555892,1.948139,-0.9822009,314.0883,314.0883,314.0883,0.02340422,1.048817,0.4397445,-0.3936984,0.2915716,0.3128685,359.4436,359.4436,359.4436
-0.04178515,1.65932,0.087355,-0.0514898,-0.0016199,-0.0255516,14.63493,14.63493,14.63493,-0.2282429,1.687204,-0.3085656,0.9824612,1.781111,-0.9228559,282.7721,282.7721,282.7721,-0.009949222,1.074957,0.4536257,-0.3209638,0.2793301,0.139562,357.1558,357.1558,357.1558
-0.04693414,1.659158,0.08479983,-0.0252018,-0.0056099,-0.0109675,14.50956,14.50956,14.50956,-0.05188905,1.722257,-0.3219507,1.396625,0.765278,-0.391326,298.1378,298.1378,298.1378,-0.02914439,1.093072,0.4552378,-0.2223622,0.1919139,-0.04136149,355.0082,355.0082,355.0082
-0.04945432,1.658597,0.08370308,0.0043024,-0.02559,0.0177011,14.81527,14.81527,14.81527,0.07093482,1.676767,-0.3131816,1.298346,-0.04141824,-0.100835,331.7356,331.7356,331.7356,-0.03719392,1.095526,0.4372635,-0.09467357,0.05803067,-0.2098931,355.8788,355.8788,355.8788
-0.04902408,1.656038,0.08547319,0.066819,0.01483,0.026674,16.74909,16.74909,16.74909,0.1566859,1.567675,-0.2951494,0.9104065,-0.7068928,0.05066056,5.136311,5.136311,5.136311,-0.02766799,1.101305,0.4238263,0.09476885,0.1027121,-0.2407636,354.5534,354.5534,354.5534
