pos1.x,pos1.y,pos1.z,vel1.x,vel1.y,vel1.z,rot1.x,rot1.y,rot1.z,pos2.x,pos2.y,pos2.z,vel2.x,vel2.y,vel2.z,rot2.x,rot2.y,rot2.z,pos3.x,pos3.y,pos3.z,vel3.x,vel3.y,vel3.z,rot3.x,rot3.y,rot3.z
-0.00342539,1.675035,0.08646663,-0.0342704,0.0014499,-0.0031783,4.771299,4.771299,4.771299,-0.2006009,0.7797062,0.1272986,-0.09212762,-0.01833202,-0.05767614,64.29051,64.29051,64.29051,0.1996542,0.8826092,0.2726917,-0.006585678,0.01536403,0.04130116,28.44923,28.44923,28.44923
-0.006852437,1.67518,0.08614879,-0.0511106,-0.0085699,0.0011471,4.647242,4.647242,4.647242,-0.2198585,0.8492597,0.1541607,-0.1458351,0.495025,0.09255338,45.05552,45.05552,45.05552,0.1929948,0.8897245,0.2790307,-0.07646345,0.09874893,0.09477441,27.23831,27.23831,27.23831
-0.0119635,1.674323,0.08626351,-0.0365349,-0.0071299,-0.000314,5.443113,5.443113,5.443113,-0.2825396,0.9693831,0.08946838,-0.4874444,0.9055448,-0.4695748,30.0786,30.0786,30.0786,0.1712725,0.9212838,0.3155033,-0.1867977,0.2546166,0.3057317,20.26649,20.26649,20.26649
-0.01561699,1.67361,0.0862321,-0.0199593,-0.01438,0.0070995,5.825958,5.825958,5.825958,-0.4215997,1.091989,-0.04493463,-1.046201,1.096783,-1.050717,16.68026,16.68026,16.68026,0.1296812,0.9732234,0.3750021,-0.2929506,0.410338,0.4767784,10.90852,10.90852,10.90852
-0.01761292,1.672172,0.08694206,-0.0417907,-0.0445699,0.0224647,7.133189,7.133189,7.133189,-0.5146616,1.38486,-0.2197836,-0.7260829,2.185054,-1.340579,335.265,335.265,335.265,0.07719429,1.022221,0.4142978,-0.3752957,0.4248428,0.4417352,2.965671,2.965671,2.965671
-0.02179199,1.667715,0.08918854,-0.0589937,-0.05133,0.0168861,10.57096,10.57096,10.57096,-0.3270154,1.7086,-0.2907408,0.946257,2.576005,-0.8550353,284.1695,284.1695,284.1695,0.02340422,1.048817,0.4397445,-0.3936984,0.2915716,0.3128685,359.4436,359.4436,359.4436
-0.02769136,1.662582,0.09087715,-0.003186,-0.0202199,0.0110784,13.37817,13.37817,13.37817,-0.1036258,1.791698,-0.3132654,1.548365,1.277444,-0.4671006,316.8399,316.8399,316.8399,-0.009949222,1.074957,0.4536257,-0.3209638,0.2793301,0.139562,357.1558,357.1558,357.1558
-0.02800997,1.66056,0.091985,0.0872322,0.00035,0.0219626,14.40133,14.40133,14.40133,-0.01855868,1.744185,-0.3369648,1.168335,0.2064194,-0.3637393,339.5867,339.5867,339.5867,-0.02914439,1.093072,0.4552378,-0.2223622,0.1919139,-0.04136149,355.0082,355.0082,355.0082
-0.01928675,1.660595,0.09418126,0.1747105,0.0301899,0.0019339,13.66232,13.66232,13.66232,-0.06459787,1.723289,-0.2983709,-0.01975066,0.1406711,0.2572917,357.3781,357.3781,357.3781,-0.03719392,1.095526,0.4372635,-0.09467357,0.05803067,-0.2098931,355.8788,355.8788,355.8788
-0.001815695,1.663614,0.09437466,0.1665927,0.01361,-0.01996,11.48286,11.48286,11.48286,-0.168735,1.98246,-0.1226893,-0.5765786,1.558756,1.268677,302.2988,302.2988,302.2988,-0.02766799,1.101305,0.4238263,0.09476885,0.1027121,-0.2407636,354.5534,354.5534,354.5534
