pos1.x,pos1.y,pos1.z,vel1.x,vel1.y,vel1.z,rot1.x,rot1.y,rot1.z,pos2.x,pos2.y,pos2.z,vel2.x,vel2.y,vel2.z,rot2.x,rot2.y,rot2.z,pos3.x,pos3.y,pos3.z,vel3.x,vel3.y,vel3.z,rot3.x,rot3.y,rot3.z
-0.001451503,1.672162,0.08870371,-0.0154175,0.0013799,-0.0014013,6.55839,6.55839,6.55839,-0.2078936,0.8008595,0.1526276,0.02624781,0.006860063,0.02678628,58.04715,58.04715,58.04715,0.1996542,0.8826092,0.2726917,-0.006585678,0.01536403,0.04130116,28.44923,28.44923,28.44923
-0.002993253,1.6723,0.08856358,-0.067046,-0.0080099,0.0010555,6.529209,6.529209,6.529209,-0.2119076,0.8091728,0.1565786,-0.0422155,0.07609377,0.03360476,56.49572,56.49572,56.49572,0.1929948,0.8897245,0.2790307,-0.07646345,0.09874893,0.09477441,27.23831,27.23831,27.23831
-0.009697862,1.671499,0.08866914,-0.1010702,-0.0098799,-0.0097455,7.16414,7.16414,7.16414,-0.2327209,0.8909292,0.1319428,-0.1737904,0.5771677,-0.2085245,36.88978,36.88978,36.88978,0.1712725,0.9212838,0.3155033,-0.1867977,0.2546166,0.3057317,20.26649,20.26649,20.26649
-0.01980489,1.670511,0.08769458,-0.0779628,-0.0120399,-0.0125337,7.83494,7.83494,7.83494,-0.3001031,0.9697913,0.0181098,-0.4886304,0.6491983,-0.7672747,27.1803,27.1803,27.1803,0.1296812,0.9732234,0.3750021,-0.2929506,0.410338,0.4767784,10.90852,10.90852,10.90852
-0.02760117,1.669307,0.0864412,-0.0525239,-0.01467,-0.0079714,8.690921,8.690921,8.690921,-0.3819656,1.095807,-0.09454499,-0.6580646,1.058608,-0.9881928,8.752201,8.752201,8.752201,0.07719429,1.022221,0.4142978,-0.3752957,0.4248428,0.4417352,2.965671,2.965671,2.965671
-0.03285357,1.66784,0.08564405,-0.0732585,-0.0359899,-0.0064823,9.81984,9.81984,9.81984,-0.4007334,1.381107,-0.2001321,-0.2735403,2.149603,-1.036355,333.0082,333.0082,333.0082,0.02340422,1.048817,0.4397445,-0.3936984,0.2915716,0.3128685,359.4436,359.4436,359.4436
-0.04017942,1.664241,0.08499581,-0.0831698,-0.0377899,-0.0190318,12.29372,12.29372,12.29372,-0.2690426,1.634912,-0.3141368,0.7264099,2.125713,-1.035761,299.0317,299.0317,299.0317,-0.009949222,1.074957,0.4536257,-0.3209638,0.2793301,0.139562,357.1558,357.1558,357.1558
-0.0484964,1.660462,0.08309262,-0.0204192,-0.02132,0.0012514,14.29772,14.29772,14.29772,-0.1246275,1.741457,-0.3756447,1.192465,1.35917,-0.7171894,287.5917,287.5917,287.5917,-0.02914439,1.093072,0.4552378,-0.2223622,0.1919139,-0.04136149,355.0082,355.0082,355.0082
-0.05053833,1.65833,0.08321777,0.0186449,-0.01093,0.0175894,15.40307,15.40307,15.40307,0.004098351,1.763417,-0.3654002,1.239007,0.6154485,-0.2263306,309.6568,309.6568,309.6568,-0.03719392,1.095526,0.4372635,-0.09467357,0.05803067,-0.2098931,355.8788,355.8788,355.8788
-0.04867383,1.657237,0.08497671,0.0830198,0.00734,0.0382754,15.67623,15.67623,15.67623,0.01205385,1.746143,-0.3234061,0.5006121,0.1247313,0.2126628,320.437,320.437,320.437,-0.02766799,1.101305,0.4238263,0.09476885,0.1027121,-0.2407636,354.5534,354.5534,354.5534
-0.04037185,1.657971,0.08880425,0.1460534,-0.00685,0.056485,15.18826,15.18826,15.18826,-0.03418719,1.762998,-0.2852581,-0.226767,0.1970413,0.3382461,323.7897,323.7897,323.7897,0.004905439,1.105442,0.3899942,0.2578494,0.09070706,-0.3264657,353.2424,353.2424,353.2424
