HeadPos.x,HeadPos.y,HeadPos.z,HeadVel.x,HeadVel.y,HeadVel.z,HeadRot.x,HeadRot.y,HeadRot.z,LeftPos.x,LeftPos.y,LeftPos.z,LeftVel.x,LeftVel.y,LeftVel.z,LeftRot.x,LeftRot.y,LeftRot.z,RightPos.x,RightPos.y,RightPos.z,RightVel.x,RightVel.y,RightVel.z,RightRot.x,RightRot.y,RightRot.z
-0.09089259,1.612826,-0.2847571,-7.114089e-05,-0.007715266,-0.01293916,5.895582,5.895582,5.895582,-0.3891983,0.7961648,-0.2417091,-0.0250693,-0.01962973,-0.05142588,60.75176,60.75176,60.75176,0.06532941,0.8154991,-0.2038634,-0.01106448,-0.03138616,0.003229868,37.61039,37.61039,37.61039
-0.0917563,1.613037,-0.2883612,-0.009986708,0.002614135,-0.03229734,5.773866,5.773866,5.773866,-0.3884023,0.7943158,-0.2424054,0.008919796,-0.01168844,-0.00262769,61.07854,61.07854,61.07854,0.06460992,0.8180886,-0.2033634,0.001249635,0.007045633,0.01915663,37.81572,37.81572,37.81572
-0.09542129,1.613182,-0.2935556,-0.03541255,0.002287111,-0.05295216,5.628983,5.628983,5.628983,-0.3841387,0.7941992,-0.2340726,0.03452035,-0.006800311,0.07851175,61.25785,61.25785,61.25785,0.06314873,0.8247636,-0.1984416,-0.03090014,0.05864039,0.04338194,38.53176,38.53176,38.53176
-0.1013809,1.611126,-0.2998497,-0.06223034,-0.02650621,-0.05598488,6.549672,6.549672,6.549672,-0.3770243,0.7982026,-0.2101829,0.06521592,0.032648,0.2123806,59.93242,59.93242,59.93242,0.07025971,0.8882526,-0.16651,0.06539242,0.4417303,0.2447195,24.9264,24.9264,24.9264
-0.1053735,1.606784,-0.3083227,-0.03692632,-0.05119091,-0.07324688,8.099072,8.099072,8.099072,-0.3621851,0.8081137,-0.1742212,0.1227968,0.08518018,0.2941161,57.41489,57.41489,57.41489,0.1145459,1.018049,-0.1231875,0.3222946,1.003917,0.3383559,7.850966,7.850966,7.850966
-0.1097023,1.605183,-0.3144513,-0.04021047,-0.02437738,-0.05199241,8.284142,8.284142,8.284142,-0.3440064,0.8204466,-0.1413468,0.1547151,0.101089,0.2866231,54.41236,54.41236,54.41236,0.1816029,1.209514,-0.1240918,0.4739299,1.468968,0.05704631,345.5975,345.5975,345.5975
-0.1150172,1.606396,-0.3169012,-0.04650981,0.01349974,-0.02249434,7.892272,7.892272,7.892272,-0.3284176,0.8336824,-0.1219441,0.1300747,0.09272641,0.1784987,52.52479,52.52479,52.52479,0.2194455,1.387402,-0.178074,0.39031,1.539888,-0.3316838,320.8381,320.8381,320.8381
-0.1195863,1.607146,-0.315893,-0.05022524,0.01198299,0.01128072,7.710262,7.710262,7.710262,-0.3262863,0.8336855,-0.1176715,0.0403841,0.01548181,0.08130939,52.73009,52.73009,52.73009,0.2503323,1.525911,-0.2795919,0.3150287,1.303416,-0.7389095,303.855,303.855,303.855
-0.1235707,1.606874,-0.3116319,-0.04637394,0.01266015,0.04383735,7.147057,7.147057,7.147057,-0.332385,0.8278918,-0.1188215,-0.03823765,-0.02695308,-0.006892739,53.7873,53.7873,53.7873,0.2627613,1.617115,-0.4114102,0.1938286,0.9552634,-1.037892,298.4942,298.4942,298.4942
-0.1286537,1.603398,-0.3076372,-0.05641986,-0.01852684,0.04319851,7.500967,7.500967,7.500967,-0.3417664,0.8260472,-0.1241978,-0.09030273,-0.03606396,-0.03605631,55.15889,55.15889,55.15889,0.304749,1.65339,-0.572507,0.2882578,0.538077,-1.310926,311.885,311.885,311.885
