HeadPos.x, HeadPos.y, HeadPos.z, HeadVel.x, HeadVel.y, HeadVel.z, HeadRot.x, HeadRot.y, HeadRot.z,LeftPos.x, LeftPos.y, LeftPos.z, LeftVel.x, LeftVel.y, LeftVel.z, LeftRot.x, LeftRot.y, LeftRot.z,RightPos.x, RightPos.y, RightPos.z, RightVel.x, RightVel.y, RightVel.z, RightRot.x, RightRot.y, RightRot.z
0.04439463 ,1.575752, -0.2020174, -0.1313681, 0.01894704, -0.0003562123, 4.08057, 4.08057, 4.08057,-0.1451271 ,0.6530887, -0.2231141, -0.04130321, -0.0005902252, -0.01970067, 75.30498, 75.30498, 75.30498,0.1971126 ,0.6172531, -0.242318, -0.1761068, -0.01435099, 0.05157981, 80.30663, 80.30663, 80.30663
0.02725123 ,1.579141, -0.2079924, -0.1830432, 0.05138886, -0.03947104, 3.325886, 3.325886, 3.325886,-0.1501714 ,0.651516, -0.2256384, -0.04689343, -0.01743245, -0.01860582, 75.24637, 75.24637, 75.24637,0.1960949 ,0.6366259, -0.1508522, -0.028327, 0.1592097, 0.667535, 80.16183, 80.16183, 80.16183
0.01005801 ,1.580417, -0.2178274, -0.1800856, 0.03590882, -0.08718372, 3.582173, 3.582173, 3.582173,-0.1542285 ,0.6458594, -0.2316406, -0.03313898, -0.04380126, -0.05085198, 78.04082, 78.04082, 78.04082,0.1866939 ,0.7272775, 0.0263931, -0.02923292, 0.6356944, 1.322865, 67.91049, 67.91049, 67.91049
-0.007568628 ,1.58065, -0.2311721, -0.1623826, 0.02087841, -0.1197917, 4.104516, 4.104516, 4.104516,-0.1594269 ,0.6417851, -0.2281865, -0.0454899, -0.03185137, 0.02383091, 77.05969, 77.05969, 77.05969,0.1817193 ,0.9105076, 0.2225545, -0.06728323, 1.310892, 1.529899, 45.32993, 45.32993, 45.32993
-0.02217859 ,1.582697, -0.2426737, -0.1467533, 0.03589499, -0.1172938, 3.198084, 3.198084, 3.198084,-0.158178 ,0.6406375, -0.2265622, 0.01369131, -0.007329985, 0.01219311, 76.31188, 76.31188, 76.31188,0.1469265 ,1.121145, 0.3201911, -0.2569021, 1.803683, 1.14267, 23.44398, 23.44398, 23.44398
-0.03758912 ,1.584981, -0.2532539, -0.1415995, 0.03570751, -0.09758697, 1.826067, 1.826067, 1.826067,-0.1581335 ,0.6379321, -0.2276488, -0.01224529, -0.02657568, -0.003079108, 76.55331, 76.55331, 76.55331,0.1054731 ,1.31463, 0.3344271, -0.3317184, 1.755569, 0.4755935, 4.2496, 4.2496, 4.2496
-0.05173837 ,1.58461, -0.2600097, -0.138394, 0.008818961, -0.05570104, 1.815902, 1.815902, 1.815902,-0.1636033 ,0.6377672, -0.2268441, -0.04408519, -0.00244434, 1.060452E-05, 76.33357, 76.33357, 76.33357,0.07801472 ,1.435211, 0.3161907, -0.2677639, 1.271411, 0.0540359, 355.0472, 355.0472, 355.0472
-0.05904999 ,1.583052, -0.2658489, -0.07952949, -0.008187352, -0.04787638, 2.229697, 2.229697, 2.229697,-0.1740801 ,0.637847, -0.2284221, -0.08339514, -8.77373E-05, -0.01130557, 77.26009, 77.26009, 77.26009,0.06224698 ,1.47582, 0.2984213, -0.2015954, 0.717603, -0.08438846, 353.3639, 353.3639, 353.3639
-0.06042558 ,1.582094, -0.2710857, -0.0207461, -0.01305388, -0.05535701, 2.547616, 2.547616, 2.547616,-0.181492 ,0.6376129, -0.2334598, -0.09184244, -0.01152746, -0.04581371, 77.30051, 77.30051, 77.30051,0.05059436 ,1.485481, 0.2919017, -0.166809, 0.3131808, -0.08216488, 353.1427, 353.1427, 353.1427
-0.06157967 ,1.5827, -0.2769597, -0.008849302, 0.007048071, -0.06406248, 2.182598, 2.182598, 2.182598,-0.1898054 ,0.637472, -0.2370632, -0.07238282, -0.0007783466, -0.02684108, 76.12324, 76.12324, 76.12324,0.04416333 ,1.490222, 0.2843255, -0.07577309, 0.09401355, -0.07905925, 351.9399, 351.9399, 351.9399
