HeadPos.x,HeadPos.y,HeadPos.z,HeadVel.x,HeadVel.y,HeadVel.z,HeadRot.x,HeadRot.y,HeadRot.z,LeftPos.x,LeftPos.y,LeftPos.z,LeftVel.x,LeftVel.y,LeftVel.z,LeftRot.x,LeftRot.y,LeftRot.z,RightPos.x,RightPos.y,RightPos.z,RightVel.x,RightVel.y,RightVel.z,RightRot.x,RightRot.y,RightRot.z
-0.1671982,1.49942,-0.3023596,0.008172082,-0.002953539,0.0004565847,7.918659,7.918659,7.918659,-0.4201261,0.6819526,-0.3401777,0.03756971,0.009480976,0.03744747,76.18776,76.18776,76.18776,-0.01293099,0.6912107,-0.2693995,0.01087639,0.01890896,-0.01712899,62.32246,62.32246,62.32246
-0.1662808,1.499752,-0.3023161,0.0103955,0.002904411,-0.002093643,7.854614,7.854614,7.854614,-0.4212226,0.6812612,-0.3379895,-0.01800282,-0.004504709,0.02009308,76.65984,76.65984,76.65984,-0.005904001,0.689816,-0.2691138,0.07206678,-0.007775842,0.00848715,63.23209,63.23209,63.23209
-0.165431,1.499606,-0.3029067,0.009635781,-0.003427606,-0.007186164,7.836946,7.836946,7.836946,-0.4286665,0.6849809,-0.3116191,-0.07522997,0.03434828,0.2111658,74.87543,74.87543,74.87543,-0.005022613,0.6900874,-0.2705678,-0.003839194,0.009631511,-0.008743526,65.24863,65.24863,65.24863
-0.1645512,1.498876,-0.3052652,0.007043529,-0.00681578,-0.02091131,8.277128,8.277128,8.277128,-0.4434546,0.7040564,-0.2397115,-0.1232843,0.1475581,0.4887248,69.52184,69.52184,69.52184,-0.01211601,0.6891598,-0.2661525,-0.06206792,0.001570162,0.0498552,65.2544,65.2544,65.2544
-0.1641987,1.498825,-0.309106,0.000238249,-0.004728048,-0.03442148,8.356682,8.356682,8.356682,-0.4672553,0.7471891,-0.1223506,-0.1973677,0.3795281,0.8739663,57.76281,57.76281,57.76281,-0.02083778,0.6970327,-0.2396756,-0.07209183,0.1027839,0.2754583,64.97404,64.97404,64.97404
-0.1636112,1.49882,-0.3145252,0.002733309,-0.004366981,-0.04762423,8.451037,8.451037,8.451037,-0.4814914,0.8571735,0.02244885,-0.1452242,0.797525,1.109857,41.19511,41.19511,41.19511,-0.01063368,0.7427933,-0.09867724,0.05948398,0.3456975,1.008554,55.05083,55.05083,55.05083
-0.1645015,1.49863,-0.3199091,-0.006504207,-0.00549149,-0.04774249,8.733011,8.733011,8.733011,-0.4765589,1.016372,0.1334564,-0.001822696,1.23023,0.9970817,23.77975,23.77975,23.77975,0.007733593,0.887857,0.1104846,0.1323393,1.077042,1.630548,30.62715,30.62715,30.62715
-0.1659133,1.498812,-0.3240137,-0.01035529,0.0001333932,-0.04356217,8.843859,8.843859,8.843859,-0.4579864,1.173537,0.1803449,0.1178793,1.438394,0.6573364,7.83366,7.83366,7.83366,-0.001651087,1.155271,0.2485745,-0.01918253,1.91284,1.257324,3.150961,3.150961,3.150961
-0.168118,1.498569,-0.3274325,-0.01781821,-0.001570219,-0.03465473,9.048509,9.048509,9.048509,-0.4373778,1.316979,0.1871558,0.1669416,1.310588,0.2446083,354.0174,354.0174,354.0174,-0.02518829,1.370619,0.2541077,-0.159502,1.918714,0.4352436,344.2858,344.2858,344.2858
-0.1693128,1.498279,-0.3293311,-0.01000942,-0.003565104,-0.02405134,9.334274,9.334274,9.334274,-0.4273325,1.40108,0.1730292,0.1360412,1.027579,0.0126472,347.6167,347.6167,347.6167,-0.04363845,1.450433,0.2216921,-0.1680091,1.203015,-0.02070813,339.1585,339.1585,339.1585
