HeadPos.x,HeadPos.y,HeadPos.z,HeadVel.x,HeadVel.y,HeadVel.z,HeadRot.x,HeadRot.y,HeadRot.z,LeftPos.x,LeftPos.y,LeftPos.z,LeftVel.x,LeftVel.y,LeftVel.z,LeftRot.x,LeftRot.y,LeftRot.z,RightPos.x,RightPos.y,RightPos.z,RightVel.x,RightVel.y,RightVel.z,RightRot.x,RightRot.y,RightRot.z
-0.1776306,1.508091,-0.2933857,0.007176301,0.004917788,0.01623781,359.8719,359.8719,359.8719,-0.4222064,0.6792151,-0.2499475,-0.003779552,-0.0004620387,0.02539451,71.36353,71.36353,71.36353,-0.01293099,0.6912107,-0.2693995,0.01087639,0.01890896,-0.01712899,62.32246,62.32246,62.32246
-0.1773804,1.508477,-0.2921014,0.001998041,0.004062533,0.01326145,359.8799,359.8799,359.8799,-0.420698,0.6800717,-0.2469237,0.01273103,0.004156827,0.02920116,71.13413,71.13413,71.13413,-0.005904001,0.689816,-0.2691138,0.07206678,-0.007775842,0.00848715,63.23209,63.23209,63.23209
-0.1779784,1.508231,-0.2917642,-0.006709333,-0.005453018,0.006478441,0.4043806,0.4043806,0.4043806,-0.4196128,0.6824868,-0.244151,0.0002202887,0.01606106,0.02548204,70.7462,70.7462,70.7462,-0.005022613,0.6900874,-0.2705678,-0.003839194,0.009631511,-0.008743526,65.24863,65.24863,65.24863
-0.178379,1.507695,-0.2941711,0.001021744,-0.01420703,-0.02469595,1.252913,1.252913,1.252913,-0.4202736,0.6875085,-0.2436342,-0.01681351,0.006375437,0.007198542,70.68414,70.68414,70.68414,-0.01211601,0.6891598,-0.2661525,-0.06206792,0.001570162,0.0498552,65.2544,65.2544,65.2544
-0.1794237,1.50536,-0.298557,-0.001227545,-0.03334886,-0.04106045,2.968655,2.968655,2.968655,-0.4234553,0.6916414,-0.2405542,-0.0262005,0.01978731,0.03169585,70.43112,70.43112,70.43112,-0.02083778,0.6970327,-0.2396756,-0.07209183,0.1027839,0.2754583,64.97404,64.97404,64.97404
-0.1791345,1.503312,-0.3027729,0.007288348,-0.03025958,-0.04359135,4.294261,4.294261,4.294261,-0.423948,0.6951962,-0.2368038,-0.007188387,0.04031819,0.02713012,69.25471,69.25471,69.25471,-0.01063368,0.7427933,-0.09867724,0.05948398,0.3456975,1.008554,55.05083,55.05083,55.05083
-0.176291,1.5035,-0.3064196,0.031108,-0.003923577,-0.03770572,4.086823,4.086823,4.086823,-0.4262586,0.6965131,-0.2392137,-0.0155844,0.002350852,-0.02389266,69.22249,69.22249,69.22249,0.007733593,0.887857,0.1104846,0.1323393,1.077042,1.630548,30.62715,30.62715,30.62715
-0.1732168,1.504232,-0.3076379,0.02958782,0.006710342,-0.01677905,3.840932,3.840932,3.840932,-0.4257697,0.6933374,-0.2447791,0.01581559,-0.008345018,-0.04788605,69.57429,69.57429,69.57429,-0.001651087,1.155271,0.2485745,-0.01918253,1.91284,1.257324,3.150961,3.150961,3.150961
-0.1729501,1.504376,-0.3080631,0.004079138,-0.0007370222,-0.004588007,3.943665,3.943665,3.943665,-0.421435,0.6951673,-0.2513135,0.03129115,-0.002331008,-0.05711378,69.88522,69.88522,69.88522,-0.02518829,1.370619,0.2541077,-0.159502,1.918714,0.4352436,344.2858,344.2858,344.2858
-0.1726437,1.505404,-0.3092091,0.00230284,0.01081561,-0.009429327,3.411925,3.411925,3.411925,-0.4231686,0.6900744,-0.2585531,0.001077607,-0.01322187,-0.07279301,70.28131,70.28131,70.28131,-0.04363845,1.450433,0.2216921,-0.1680091,1.203015,-0.02070813,339.1585,339.1585,339.1585
-0.1716292,1.504279,-0.3107935,0.008808232,-0.01225637,-0.01616958,3.824267,3.824267,3.824267,-0.4266569,0.6905241,-0.2639638,-0.03178069,-0.008966217,-0.04764655,70.87505,70.87505,70.87505,-0.06404308,1.467903,0.2072027,-0.197452,0.4948339,-0.09055504,335.9209,335.9209,335.9209
-0.1702342,1.5041,-0.3129884,0.01383574,-0.003291823,-0.02417875,3.688386,3.688386,3.688386,-0.429621,0.6916564,-0.2645442,-0.02196728,0.009281858,-0.007919197,70.88151,70.88151,70.88151,-0.06953001,1.44663,0.2112804,-0.09659665,-0.01235742,-0.0006073608,338.4967,338.4967,338.4967
-0.1696777,1.504298,-0.3151464,0.005233066,-0.0001539801,-0.02277755,3.458666,3.458666,3.458666,-0.4295318,0.6907138,-0.2623279,0.003622326,0.0074131,0.01497933,70.57324,70.57324,70.57324,-0.06448701,1.410459,0.2186119,0.0400949,-0.296004,0.05916983,342.4536,342.4536,342.4536
-0.1695135,1.504752,-0.3166649,0.002775914,0.007799783,-0.01534005,3.200046,3.200046,3.200046,-0.4276145,0.6941844,-0.2581582,0.0184199,0.01965575,0.03405171,70.09261,70.09261,70.09261,-0.05176036,1.318354,0.2272225,0.07120791,-0.6722835,0.05515497,350.4382,350.4382,350.4382
-0.1695734,1.504892,-0.3171305,-0.0006522508,0.0004348573,-0.006048989,3.246266,3.246266,3.246266,-0.4273308,0.6943219,-0.2545426,0.004389058,0.01539125,0.03415775,69.54539,69.54539,69.54539,-0.04009503,1.190711,0.2182646,0.09639713,-1.015015,-0.06214601,358.1472,358.1472,358.1472
-0.1695116,1.504879,-0.3175074,0.002339697,-0.001695027,-0.007372328,3.404604,3.404604,3.404604,-0.427396,0.6985188,-0.253721,-0.006917035,0.00836686,0.009298329,69.39229,69.39229,69.39229,-0.01701048,1.036738,0.1787075,0.1856609,-1.312125,-0.3001197,8.217527,8.217527,8.217527
-0.17069,1.504022,-0.3183179,-0.007534276,-0.01074872,-0.01223845,3.84285,3.84285,3.84285,-0.4279663,0.699151,-0.2539598,-0.007513186,-0.004619387,0.002071452,69.3754,69.3754,69.3754,0.004038378,0.8738119,0.0923565,0.1612347,-1.326289,-0.6358167,25.46788,25.46788,25.46788
-0.1734363,1.503009,-0.3198167,-0.02306716,-0.01051018,-0.01521772,3.996665,3.996665,3.996665,-0.4262885,0.697577,-0.2550967,0.02324093,-0.009834212,-0.01638978,69.21323,69.21323,69.21323,0.006845562,0.7767184,-0.0164784,0.07692529,-1.097076,-0.9171295,36.39829,36.39829,36.39829
