pos1.x,pos1.y,pos1.z,vel1.x,vel1.y,vel1.z,rot1.x,rot1.y,rot1.z,pos2.x,pos2.y,pos2.z,vel2.x,vel2.y,vel2.z,rot2.x,rot2.y,rot2.z,pos3.x,pos3.y,pos3.z,vel3.x,vel3.y,vel3.z,rot3.x,rot3.y,rot3.z
-0.04928962,1.66306,0.07101808,0.0231043,0.00347,0.01222,4.489376,4.489376,4.489376,-0.2053064,0.8044398,-0.0513405,-0.02180683,-0.008875889,-0.004505598,75.39317,75.39317,75.39317,0.007978727,0.8754843,0.2454912,0.2344091,-0.1200014,-0.0947859,58.39322,58.39322,58.39322
-0.04697919,1.663407,0.07224008,0.0348604,0.0025499,0.0191584,4.205211,4.205211,4.205211,-0.2053298,0.8053796,-0.04536871,-0.01195619,-0.006280856,0.04478967,75.10841,75.10841,75.10841,-0.02518014,0.9964593,0.2917291,-0.1190263,0.8748933,0.3448771,33.38269,33.38269,33.38269
-0.04349314,1.663662,0.07415592,0.024862,-0.0075099,0.0207926,4.109257,4.109257,4.109257,-0.1999861,0.8048165,-0.03148646,0.02196399,-0.004971449,0.116423,77.22237,77.22237,77.22237,0.06197977,1.362874,0.3075306,0.546915,2.486128,0.1379789,327.5007,327.5007,327.5007
-0.04100694,1.662911,0.07623519,0.0483254,0.0177199,0.0084271,4.71672,4.71672,4.71672,-0.1987866,0.8078437,-0.003516736,0.01099228,0.03005537,0.213544,77.48671,77.48671,77.48671,0.3210731,1.576331,0.1520384,1.598387,1.913341,-0.980809,302.9068,302.9068,302.9068
-0.03617439,1.664683,0.0770779,0.0396272,0.0046,0.0132854,2.747237,2.747237,2.747237,-0.1993757,0.8166249,0.03161973,0.002107667,0.05986809,0.2762563,75.934,75.934,75.934,0.4060209,1.471951,-0.06415218,0.9327148,0.01516437,-1.589832,328.484,328.484,328.484
-0.03221167,1.665143,0.07840645,0.0376801,0.0014399,0.0131745,3.111713,3.111713,3.111713,-0.1929937,0.8196515,0.06458874,0.02299004,0.02816614,0.305336,73.06315,73.06315,73.06315,0.38199,1.407898,-0.1453626,0.1140986,-0.3157495,-0.989795,322.9486,322.9486,322.9486
-0.02844365,1.665287,0.07972391,0.044234,-0.0053799,0.0190553,3.014181,3.014181,3.014181,-0.1887279,0.8226036,0.09795359,0.08302128,0.02690764,0.2699815,73.29231,73.29231,73.29231,0.3449787,1.418009,-0.1758948,-0.1907006,-0.06079463,-0.5797541,328.878,328.878,328.878
-0.02402025,1.664749,0.08162944,0.0183331,0.00291,0.0026898,3.471305,3.471305,3.471305,-0.1707108,0.8255279,0.1215087,0.1506902,0.02573991,0.2229602,73.57552,73.57552,73.57552,0.302069,1.461403,-0.1643904,-0.3874967,0.3224236,-0.006605418,339.3997,339.3997,339.3997
-0.02218693,1.66504,0.08189843,-0.0085584,-0.0104,0.0064391,3.10967,3.10967,3.10967,-0.1566279,0.8266613,0.1421927,0.1514464,-0.004979417,0.1936393,72.86707,72.86707,72.86707,0.2180401,1.633452,-0.02210882,-0.6212697,1.145636,0.8902906,334.9302,334.9302,334.9302
-0.02304278,1.664,0.08254234,-0.0412248,0.0009199,-0.013412,3.980319,3.980319,3.980319,-0.1411451,0.8310474,0.1524258,0.1459186,0.01818738,0.07392173,72.4453,72.4453,72.4453,-0.02365906,1.921045,0.1931686,-1.770127,2.014847,1.491928,334.7195,334.7195,334.7195
-0.02716527,1.664092,0.08120114,-0.0706184,0.00191,-0.02884,3.482686,3.482686,3.482686,-0.1356104,0.8333738,0.1512502,0.05781637,0.01415967,-0.004239256,72.14357,72.14357,72.14357,-0.5146825,1.983274,0.3580034,-4.172832,0.9844009,0.6284202,333.5086,333.5086,333.5086
-0.03422711,1.664283,0.07831714,-0.0451239,-0.02291,-0.0010892,3.304219,3.304219,3.304219,-0.1483575,0.8295151,0.1364537,-0.09880673,-0.03417609,-0.1139923,71.34419,71.34419,71.34419,-0.6700124,1.430912,0.3178309,-1.713095,-2.696419,0.1245048,19.73683,19.73683,19.73683
-0.0387395,1.661992,0.07820821,-0.0524244,-0.0099399,-0.0195161,5.546004,5.546004,5.546004,-0.1654792,0.8224306,0.1055153,-0.1511684,-0.05540435,-0.2528165,71.03156,71.03156,71.03156,-0.5987474,1.498888,0.2910424,-0.2076422,-0.8371881,-0.002687017,8.1272,8.1272,8.1272
-0.04398195,1.660998,0.0762566,-0.0621271,0.00409,-0.0431302,5.49125,5.49125,5.49125,-0.1786718,0.8095797,0.05207051,-0.1185023,-0.09130823,-0.4245666,73.56534,73.56534,73.56534,-0.6076562,1.491911,0.3023786,-0.08568083,-0.2915748,0.1506578,356.1223,356.1223,356.1223
-0.05019467,1.661407,0.07194358,-0.0628525,-0.00859,-0.0398226,5.167249,5.167249,5.167249,-0.1740591,0.8002595,6.61326e-05,0.03328782,-0.06791949,-0.4605837,74.77694,74.77694,74.77694,-0.6144847,1.505902,0.2810873,-0.02872832,0.06703289,-0.008011318,352.4545,352.4545,352.4545
-0.05647992,1.660548,0.06796131,-0.0623387,-0.0190999,-0.0375544,6.005223,6.005223,6.005223,-0.1634732,0.7937904,-0.04297671,0.1389277,-0.05114137,-0.4397035,77.27412,77.27412,77.27412,-0.6107132,1.504684,0.2812661,0.01840826,0.07007945,0.03145168,353.9355,353.9355,353.9355
-0.06271379,1.658638,0.06420586,-0.0543827,0.0056499,-0.0642568,7.508562,7.508562,7.508562,-0.1535094,0.7920196,-0.08187065,0.1733421,-0.03115964,-0.3699026,76.6022,76.6022,76.6022,-0.6003945,1.514452,0.2752184,0.08578729,0.1077547,-0.05038967,353.2431,353.2431,353.2431
-0.06815207,1.659203,0.05778018,-0.0420394,-0.00118,-0.0521602,6.282931,6.282931,6.282931,-0.1477961,0.7924811,-0.1027275,0.158014,-0.001937722,-0.241037,75.3349,75.3349,75.3349,0.05464042,0.8700048,0.2662193,0.0282709,-0.003740814,0.02475878,66.72681,66.72681,66.72681
-0.07235602,1.659085,0.05256416,-0.0146822,0.0002999,-0.0212053,6.608919,6.608919,6.608919,-0.1519323,0.7972725,-0.1170261,0.04529444,0.02267577,-0.1171949,75.82271,75.82271,75.82271,0.05371517,0.8624988,0.2644357,0.04841832,-0.03907321,-0.006632028,72.10883,72.10883,72.10883
-0.07382424,1.659115,0.05044362,0.0108492,0.00613,0.0078638,6.494093,6.494093,6.494093,-0.1599994,0.7955689,-0.1300184,-0.02638007,-0.003022718,-0.07597395,74.8103,74.8103,74.8103,0.06679783,0.8594651,0.2340063,0.1538693,-0.05934694,-0.1716236,82.64974,82.64974,82.64974
-0.07273931,1.659728,0.05123001,0.0265448,0.0176799,0.0141695,6.118397,6.118397,6.118397,-0.1695821,0.8001445,-0.1285948,-0.08813427,0.02656518,0.02972959,75.92936,75.92936,75.92936,0.1058142,0.8752553,0.2222744,0.3267421,0.114164,-0.08058427,77.60834,77.60834,77.60834
-0.07008483,1.661496,0.05264696,0.0358182,0.0213799,0.0186863,5.00042,5.00042,5.00042,-0.1911296,0.8047016,-0.1197471,-0.1816933,0.02960465,0.06999175,74.60956,74.60956,74.60956,0.2113512,0.96713,0.2318476,0.7719631,0.6242333,-0.004065313,52.39664,52.39664,52.39664
-0.066503,1.663634,0.05451559,0.0231738,0.0118799,0.0125433,3.542772,3.542772,3.542772,-0.2195757,0.8118466,-0.1001273,-0.2524017,0.05680725,0.1574792,74.78548,74.78548,74.78548,0.4486696,1.204826,0.1174297,1.647136,1.605548,-0.8587738,345.0935,345.0935,345.0935
-0.06418562,1.664822,0.05576993,0.0184203,0.01028,0.0078843,2.971525,2.971525,2.971525,-0.2437723,0.8175538,-0.07851355,-0.2613452,0.05879541,0.2102572,73.21836,73.21836,73.21836,0.4880511,1.417466,-0.1491272,0.6985613,1.927104,-1.966139,326.0421,326.0421,326.0421
-0.06234358,1.66585,0.05655837,0.022238,0.0078299,0.0140349,2.382176,2.382176,2.382176,-0.2620064,0.8242055,-0.05507696,-0.1917223,0.05554081,0.2008094,73.66205,73.66205,73.66205,0.380336,1.515184,-0.2910101,-0.4281951,1.155352,-1.465867,351.4428,351.4428,351.4428
-0.06011978,1.666633,0.05796186,0.0211646,0.0100499,0.0089924,1.870036,1.870036,1.870036,-0.2801481,0.8260818,-0.04175941,-0.1856151,0.02836177,0.1417361,72.48193,72.48193,72.48193,0.3073688,1.534121,-0.2185922,-0.6576843,0.6646745,0.03134888,8.369346,8.369346,8.369346
-0.05800331,1.667638,0.0588611,0.0187912,-0.00251,0.0209278,1.225509,1.225509,1.225509,-0.2555052,0.8198884,-0.05015299,-0.0705519,0.02013073,0.07632966,71.7577,71.7577,71.7577,0.2250827,1.693021,-0.05540271,-0.7588372,1.205862,1.024318,20.05044,20.05044,20.05044
-0.05612418,1.667387,0.06095388,0.0146244,-0.0065699,0.0207079,1.793852,1.793852,1.793852,-0.2527678,0.8124242,-0.05022741,-0.01144337,-0.01280602,-0.0109649,72.0663,72.0663,72.0663,-0.01296809,1.981544,0.1644838,-1.781439,2.028177,1.573382,331.1613,331.1613,331.1613
-0.05466174,1.66673,0.06302468,0.0146244,-0.0065699,0.0207079,2.279669,2.279669,2.279669,-0.2522391,0.8061247,-0.05471578,-0.005772565,-0.04307387,-0.08171301,70.97617,70.97617,70.97617,-0.5167426,1.964857,0.5180743,-4.021599,0.4393158,1.86692,359.5724,359.5724,359.5724
