HeadPos.x, HeadPos.y, HeadPos.z, HeadVel.x, HeadVel.y, HeadVel.z, HeadRot.x, HeadRot.y, HeadRot.z,LeftPos.x, LeftPos.y, LeftPos.z, LeftVel.x, LeftVel.y, LeftVel.z, LeftRot.x, LeftRot.y, LeftRot.z,RightPos.x, RightPos.y, RightPos.z, RightVel.x, RightVel.y, RightVel.z, RightRot.x, RightRot.y, RightRot.z
0.229318 ,1.583647, -0.3431964, -0.01059135, -0.0006117498, -0.02532001, 2.24353, 2.24353, 2.24353,-0.03631017 ,0.678997, -0.2767127, -0.01160589, -0.01890424, -0.03672627, 73.56109, 73.56109, 73.56109,0.3439631 ,0.6258745, -0.3249447, -0.0002995331, 0.004665632, -0.004313778, 80.1091, 80.1091, 80.1091
0.2308449 ,1.583359, -0.3469572, 0.01488951, -0.003129506, -0.03575043, 2.230368, 2.230368, 2.230368,-0.07661363 ,0.6923473, -0.2436313, -0.3263636, 0.1363173, 0.2757168, 71.60578, 71.60578, 71.60578,0.3432168 ,0.6263108, -0.3255241, -0.01186058, 0.01265935, -0.002480545, 79.98033, 79.98033, 79.98033
0.2343314 ,1.583777, -0.3523271, 0.02763856, 0.005048309, -0.04854054, 1.68295, 1.68295, 1.68295,-0.2771577 ,0.8735745, -0.0450388, -1.266264, 1.209297, 1.238507, 35.68531, 35.68531, 35.68531,0.340826 ,0.6275195, -0.3266443, -0.02107569, 0.01328188, -0.008167224, 79.31971, 79.31971, 79.31971
0.2315106 ,1.58276, -0.3606049, -0.03242353, -0.009916566, -0.07352556, 2.643177, 2.643177, 2.643177,-0.3805025 ,1.248329, 0.1070786, -0.9788051, 2.721245, 1.296235, 351.5472, 351.5472, 351.5472,0.3435483 ,0.6278656, -0.3295696, 0.03285324, 0.006514458, -0.01986141, 79.84195, 79.84195, 79.84195
0.2254827 ,1.585302, -0.3691167, -0.05759355, 0.02356961, -0.07296956, 1.808548, 1.808548, 1.808548,-0.2442548 ,1.627272, 0.09153284, 0.4526716, 3.03974, 0.3785762, 317.5887, 317.5887, 317.5887,0.348294 ,0.6302495, -0.3301418, 0.02807041, 0.01253184, -0.02572719, 78.48602, 78.48602, 78.48602
0.21735 ,1.588625, -0.3746487, -0.07632371, 0.03393183, -0.04706391, 1.371079, 1.371079, 1.371079,0.02690562 ,1.767972, 0.03102024, 1.808091, 1.883023, -0.2230183, 275.6253, 275.6253, 275.6253,0.3469107 ,0.629292, -0.3439006, -0.01391094, -0.002650217, -0.1054892, 80.89627, 80.89627, 80.89627
0.2112422 ,1.588463, -0.3778512, -0.05802893, -0.001345029, -0.02907299, 1.424808, 1.424808, 1.424808,0.2687418 ,1.706527, -0.04579351, 2.027123, 0.2403675, -0.5150278, 302.9832, 302.9832, 302.9832,0.348166 ,0.6295029, -0.3431378, 0.003600355, 0.00181892, 0.002758157, 80.40055, 80.40055, 80.40055
0.2087034 ,1.587065, -0.3805508, -0.02798449, -0.01300524, -0.02755966, 1.802784, 1.802784, 1.802784,0.3574081 ,1.574954, -0.110374, 1.312422, -0.6830943, -0.6278484, 332.5705, 332.5705, 332.5705,0.3447297 ,0.6305178, -0.3370523, -0.03703451, 0.01600275, 0.04811547, 79.27859, 79.27859, 79.27859
0.212047 ,1.587119, -0.3822259, 0.03317585, -0.0043515, -0.02252481, 1.822788, 1.822788, 1.822788,0.2788958 ,1.635008, -0.1285499, -0.1112179, 0.3080066, -0.2809893, 310.8246, 310.8246, 310.8246,0.3411462 ,0.6328614, -0.3296388, -0.02927822, 0.02053637, 0.05804996, 78.04058, 78.04058, 78.04058
0.2255786 ,1.58515, -0.3850614, 0.1247282, -0.0305182, -0.03361154, 2.369954, 2.369954, 2.369954,0.03992199 ,1.779286, -0.06178574, -1.513917, 0.8271447, 0.3072331, 289.5667, 289.5667, 289.5667,0.3413117 ,0.6313894, -0.328066, -0.001661846, -0.01569226, 0.004899071, 77.12357, 77.12357, 77.12357
0.2460274 ,1.582236, -0.3916898, 0.2064201, -0.04128991, -0.06677092, 1.845905, 1.845905, 1.845905,-0.2284497 ,1.705379, -0.004639523, -2.120887, -0.2495584, 0.4616551, 347.0274, 347.0274, 347.0274,0.3474433 ,0.6244783, -0.3286827, 0.0550496, -0.05227835, 0.002261732, 76.85145, 76.85145, 76.85145
0.2656596 ,1.579981, -0.3973772, 0.1956018, -0.03599431, -0.06465463, 1.25204, 1.25204, 1.25204,-0.3294092 ,1.588631, 0.04672093, -1.39672, -0.770211, 0.4576927, 14.88753, 14.88753, 14.88753,0.3535937 ,0.6205603, -0.3297206, 0.04601826, -0.04757556, -0.01749997, 76.19475, 76.19475, 76.19475
0.2695324 ,1.581519, -0.3989919, 0.05196492, 0.01128864, -0.02504069, 0.5577582, 0.5577582, 0.5577582,-0.2543481 ,1.67979, -0.02618578, -0.01420018, 0.4022106, -0.2547757, 349.6755, 349.6755, 349.6755,0.352149 ,0.6151101, -0.3415033, -0.01269062, -0.05137508, -0.1024969, 78.929, 78.929, 78.929
0.2589714 ,1.58584, -0.3947774, -0.09479475, 0.04402849, 0.03115331, 359.6342, 359.6342, 359.6342,-0.04780453 ,1.833354, -0.07466857, 1.293566, 0.9342209, -0.3639348, 306.24, 306.24, 306.24,0.354765 ,0.6157552, -0.3366412, 0.01584415, 0.001091126, 0.04034349, 79.97296, 79.97296, 79.97296
0.2428287 ,1.587574, -0.3908705, -0.1529735, 0.03311748, 0.04247582, 359.7116, 359.7116, 359.7116,0.2120808 ,1.802334, -0.1048894, 1.971272, 0.009031752, -0.3130439, 290.8751, 290.8751, 290.8751,0.348822 ,0.6203771, -0.3267702, -0.0546412, 0.03554181, 0.0751398, 78.45438, 78.45438, 78.45438
0.2315082 ,1.588221, -0.3900806, -0.12909, 0.02252028, 0.02249036, 359.3282, 359.3282, 359.3282,0.3509678 ,1.638923, -0.1276608, 1.537329, -1.032934, -0.2576847, 327.6549, 327.6549, 327.6549,0.3421462 ,0.6214359, -0.3204491, -0.05790857, 0.02123369, 0.05953912, 78.13023, 78.13023, 78.13023
0.2246594 ,1.588116, -0.3898394, -0.06344403, 0.007236164, 0.007429573, 359.3879, 359.3879, 359.3879,0.3314044 ,1.551774, -0.1454639, 0.3311341, -0.7239525, -0.1707809, 348.2286, 348.2286, 348.2286,0.3428723 ,0.6232938, -0.3152397, 0.003779372, 0.0215214, 0.04278444, 77.7896, 77.7896, 77.7896
