HeadPos.x, HeadPos.y, HeadPos.z, HeadVel.x, HeadVel.y, HeadVel.z, HeadRot.x, HeadRot.y, HeadRot.z,LeftPos.x, LeftPos.y, LeftPos.z, LeftVel.x, LeftVel.y, LeftVel.z, LeftRot.x, LeftRot.y, LeftRot.z,RightPos.x, RightPos.y, RightPos.z, RightVel.x, RightVel.y, RightVel.z, RightRot.x, RightRot.y, RightRot.z
0.001834664 ,1.520853, -0.2460528, 0.003034058, -0.00168182, -7.91728E-05, 10.42221, 10.42221, 10.42221,-0.1470183 ,0.6897118, -0.1876221, 0.0002911489, 0.004187902, -0.002406968, 69.66026, 69.66026, 69.66026,0.1834947 ,0.6802884, -0.2298625, -0.01856628, -0.01208741, 0.00169, 84.29463, 84.29463, 84.29463
0.002058682 ,1.520832, -0.2469179, 0.003435062, 5.364382E-05, -0.01184758, 10.3935, 10.3935, 10.3935,-0.1472767 ,0.6907804, -0.1872617, -0.002445479, -0.0003141162, 0.001412934, 69.66445, 69.66445, 69.66445,0.1781878 ,0.6825191, -0.2189417, -0.05568123, 0.03697774, 0.1118356, 83.16164, 83.16164, 83.16164
0.001083684 ,1.520749, -0.2492416, -0.006426698, -0.0001053833, -0.02620468, 10.31322, 10.31322, 10.31322,-0.1458592 ,0.6904778, -0.185759, 0.01705357, 0.001583391, 0.008376841, 69.55309, 69.55309, 69.55309,0.1618098 ,0.7408319, -0.1313793, -0.1115836, 0.3947792, 0.6124443, 65.96812, 65.96812, 65.96812
-0.0001716878 ,1.521226, -0.252714, -0.007924054, 0.007084202, -0.03901253, 10.14321, 10.14321, 10.14321,-0.143024 ,0.6907762, -0.1828208, 0.02666584, 0.004860353, 0.02673251, 69.27838, 69.27838, 69.27838,0.1447988 ,0.8959004, -0.001732819, -0.1617317, 1.17562, 0.9829697, 29.01756, 29.01756, 29.01756
-0.0007294613 ,1.521887, -0.2572184, -0.002752654, 0.01121547, -0.04748669, 10.06202, 10.06202, 10.06202,-0.140036 ,0.6918246, -0.1788121, 0.02740817, 0.01726076, 0.03697137, 69.0486, 69.0486, 69.0486,0.1560172 ,1.190284, 0.0647764, 0.03334347, 2.238252, 0.6797554, 341.8757, 341.8757, 341.8757
-0.003491874 ,1.522842, -0.2618022, -0.02503652, 0.00924245, -0.04463381, 10.05577, 10.05577, 10.05577,-0.1388151 ,0.6957915, -0.1721876, 0.006638031, 0.03638182, 0.06616379, 68.28631, 68.28631, 68.28631,0.2691949 ,1.488202, -0.0428866, 0.720793, 2.419526, -0.4567113, 291.8704, 291.8704, 291.8704
-0.01369826 ,1.525123, -0.2637329, -0.1003673, 0.02653834, -0.01764359, 9.233045, 9.233045, 9.233045,-0.144609 ,0.6982017, -0.1603868, -0.04561116, 0.039347, 0.08620743, 65.2209, 65.2209, 65.2209,0.4445018 ,1.582713, -0.2079998, 1.352262, 1.438172, -1.181188, 311.1825, 311.1825, 311.1825
-0.0242946 ,1.526301, -0.2667612, -0.0942667, 0.0229367, -0.02185824, 9.016195, 9.016195, 9.016195,-0.1540348 ,0.6940203, -0.1694936, -0.07710149, -0.04520502, -0.08764357, 65.99879, 65.99879, 65.99879,0.4782177 ,1.51419, -0.2805817, 0.4874884, 0.1413121, -0.6920271, 354.0291, 354.0291, 354.0291
-0.02360901 ,1.527334, -0.2716633, 0.001323442, 0.02941965, -0.04295817, 8.0155, 8.0155, 8.0155,-0.1629923 ,0.6828452, -0.1873161, -0.08003689, -0.06580595, -0.1102956, 69.95144, 69.95144, 69.95144,0.2076257 ,1.529499, -0.09311695, -1.450194, 0.03448007, 0.8727286, 282.3299, 282.3299, 282.3299
-0.02274463 ,1.527946, -0.2740566, 0.01032966, 0.01314254, -0.03171862, 7.529774, 7.529774, 7.529774,-0.1674457 ,0.6846565, -0.1843867, -0.04201205, 0.004172706, 0.02012324, 69.84622, 69.84622, 69.84622,0.08075601 ,1.401443, -0.08741683, -1.144591, -0.7405076, 0.253748, 312.0819, 312.0819, 312.0819
-0.02742509 ,1.529076, -0.2722256, -0.04067294, 0.0068474, 0.01134365, 7.454128, 7.454128, 7.454128,-0.1658063 ,0.6929849, -0.1734329, 0.01350454, 0.03709752, 0.06490763, 67.83089, 67.83089, 67.83089,0.2726411 ,1.541145, -0.1566402, 0.8413946, 0.6179992, -0.3056319, 284.1512, 284.1512, 284.1512
-0.03267779 ,1.528113, -0.2712484, -0.05694702, -0.003807018, 0.01620299, 7.765164, 7.765164, 7.765164,-0.1637301 ,0.6924217, -0.1702511, 0.01584028, 0.01162763, 0.03126686, 67.10434, 67.10434, 67.10434,0.4622832 ,1.547203, -0.2342983, 1.39565, 0.1520397, -0.583059, 325.9372, 325.9372, 325.9372
-0.03066396 ,1.526726, -0.2721677, 0.01418902, -0.01253725, 0.000370965, 8.272197, 8.272197, 8.272197,-0.1634113 ,0.6935887, -0.1750385, -0.008534656, 0.001113763, -0.03773683, 67.5149, 67.5149, 67.5149,0.3759755 ,1.512711, -0.2012515, -0.3545366, -0.05958574, 0.1707872, 312.2181, 312.2181, 312.2181
-0.02170061 ,1.525964, -0.2710487, 0.07670712, -0.02055337, 0.006119611, 8.402581, 8.402581, 8.402581,-0.1712148 ,0.6919962, -0.1730552, -0.05924007, -0.00043328, 0.02184927, 68.50217, 68.50217, 68.50217,0.1178163 ,1.464494, -0.1229357, -1.489379, -0.3962981, 0.3998113, 294.0782, 294.0782, 294.0782
-0.02341433 ,1.526666, -0.2654484, -0.01211793, -0.0002047361, 0.05350853, 8.468358, 8.468358, 8.468358,-0.1750232 ,0.6978652, -0.1626042, -0.03626471, 0.04009102, 0.07945978, 66.31642, 66.31642, 66.31642,0.234948 ,1.505954, -0.1997221, 0.3677949, 0.2500688, -0.3510297, 284.4203, 284.4203, 284.4203
