HeadPos.x,HeadPos.y,HeadPos.z,HeadVel.x,HeadVel.y,HeadVel.z,HeadRot.x,HeadRot.y,HeadRot.z,LeftPos.x,LeftPos.y,LeftPos.z,LeftVel.x,LeftVel.y,LeftVel.z,LeftRot.x,LeftRot.y,LeftRot.z,RightPos.x,RightPos.y,RightPos.z,RightVel.x,RightVel.y,RightVel.z,RightRot.x,RightRot.y,RightRot.z
0.009274003,1.665077,-0.002685868,-0.0012745,0,0,3.43211,3.43211,3.43211,-0.1320655,0.9086739,0.09906664,0,0,0,53.33279,53.33279,53.33279,0.1002929,0.8821875,0.1658413,0.04135899,-0.01716281,0.05551581,26.64815,26.64815,26.64815
0.009146549,1.665177,-0.002756796,-0.0007226,0,0,3.290608,3.290608,3.290608,-0.1321089,0.9085867,0.09916408,0,0,0,53.39835,53.39835,53.39835,0.09579465,0.8870761,0.1703441,-0.04398806,0.02462722,0.03434373,26.31409,26.31409,26.31409
0.009074288,1.665004,-0.002605798,0.0085705,0,0,3.543633,3.543633,3.543633,-0.132323,0.9085913,0.0994537,0,0,0,53.62448,53.62448,53.62448,0.08720117,0.899407,0.1747261,-0.06570005,0.07764477,0.01861219,24.94202,24.94202,24.94202
0.009931345,1.665048,-0.002728947,0.0156519,0,0,3.458991,3.458991,3.458991,-0.1321809,0.9082308,0.09938059,0,0,0,53.8983,53.8983,53.8983,0.07998101,0.9127629,0.1811543,-0.03805467,0.1034371,0.01625321,22.92523,22.92523,22.92523
0.01149654,1.663999,-0.002047216,-0.0006238,0,0,4.261278,4.261278,4.261278,-0.1316375,0.9074414,0.09890049,0,0,0,53.61295,53.61295,53.61295,0.07727531,0.9214629,0.1875711,0.03229635,0.06253528,0.008705139,21.57751,21.57751,21.57751
0.01143415,1.664488,-0.002438751,0.0045747,0,0,3.642577,3.642577,3.642577,-0.1314934,0.9070048,0.09886806,0,0,0,50.76517,50.76517,50.76517,0.08087434,0.9201608,0.1896376,0.05181193,-0.01324457,0.01079267,22.2296,22.2296,22.2296
0.01189163,1.665232,-0.003112713,0.0029268,0,0,3.10146,3.10146,3.10146,-0.1314463,0.9074123,0.0986692,0,0,0,50.52344,50.52344,50.52344,0.08431152,0.9183487,0.1919118,-0.006866818,0.01233252,0.064945,22.83749,22.83749,22.83749
0.01218432,1.665897,-0.00371187,0.0114918,0,0,2.706324,2.706324,2.706324,-0.131271,0.9076235,0.0983189,0,0,0,50.85647,50.85647,50.85647,0.08579528,0.9268432,0.2007121,-0.05440334,0.07191408,0.1287728,21.42343,21.42343,21.42343
0.01333351,1.665207,-0.003291135,-0.0126061,0,0,3.429144,3.429144,3.429144,-0.1309026,0.9073316,0.09790786,0,0,0,53.30513,53.30513,53.30513,0.086303,0.9356946,0.2117624,-0.05095587,0.0754832,0.1091859,19.80132,19.80132,19.80132
0.0120729,1.665453,-0.003322078,0.0064592,0,0,3.075207,3.075207,3.075207,-0.1307206,0.9078186,0.09744711,0,0,0,53.90225,53.90225,53.90225,0.0895003,0.9471644,0.219446,0.0210362,0.0984826,0.0759149,17.76229,17.76229,17.76229
0.01271882,1.665947,-0.003828364,0.005028,0,0,2.751117,2.751117,2.751117,-0.1309613,0.9083778,0.09758772,0,0,0,53.01199,53.01199,53.01199,0.09126817,0.9529546,0.221388,0.08847518,0.01320021,0.01379306,16.70091,16.70091,16.70091
0.01322163,1.665552,-0.003565304,0.0019742,0,0,3.121916,3.121916,3.121916,-0.1307076,0.9081513,0.09730995,0,0,0,52.61709,52.61709,52.61709,0.08893268,0.9437912,0.2147367,0.07526365,-0.06801635,-0.0323315,17.56367,17.56367,17.56367
0.01341905,1.665506,-0.003555629,0.0043001,0,0,3.10617,3.10617,3.10617,-0.130507,0.9080024,0.09707914,0,0,0,52.7059,52.7059,52.7059,0.08784688,0.938629,0.2069095,0.04353492,-0.06654744,-0.04870777,19.92038,19.92038,19.92038
0.01384907,1.664925,-0.00313376,0.004245,0,0,3.552918,3.552918,3.552918,-0.1302937,0.9078712,0.0967894,0,0,0,53.90709,53.90709,53.90709,0.08175205,0.9349011,0.2050859,-0.09749163,-0.01240709,0.00298838,20.44313,20.44313,20.44313
0.01427358,1.665072,-0.003322312,0.0208819,0,0,3.404776,3.404776,3.404776,-0.1301124,0.9080265,0.09639563,0,0,0,48.36365,48.36365,48.36365,0.08175478,0.9490519,0.2124147,-0.1344413,0.120451,0.06313979,18.83871,18.83871,18.83871
0.01636177,1.664681,-0.003353059,0.0044684,0,0,3.698257,3.698257,3.698257,-0.1297984,0.9073402,0.09617822,0,0,0,49.56425,49.56425,49.56425,0.07665782,0.960352,0.2175109,-0.17219,0.07655958,0.02161895,17.16908,17.16908,17.16908
0.01680861,1.66491,-0.003627555,-0.0045173,0,0,3.474655,3.474655,3.474655,-0.1292936,0.9069248,0.09553629,0,0,0,49.32211,49.32211,49.32211,0.07188886,0.9605504,0.2181883,-0.0853176,0.01582845,-0.009947563,16.63612,16.63612,16.63612
0.01635688,1.664562,-0.003253684,0.0132614,0,0,3.821769,3.821769,3.821769,-0.1292422,0.9075513,0.09523132,0,0,0,51.30885,51.30885,51.30885,0.08014357,0.9637393,0.2161917,0.1138838,0.0005721755,-0.03026856,16.42065,16.42065,16.42065
0.01768303,1.664701,-0.003622679,0.0002047,0,0,3.717822,3.717822,3.717822,-0.1290857,0.9072412,0.09518342,0,0,0,53.58229,53.58229,53.58229,0.09830246,0.9486411,0.2120193,0.2358132,-0.1075005,-0.03066715,18.06824,18.06824,18.06824
0.01770351,1.663286,-0.002465411,-0.0027587,0,0,4.86765,4.86765,4.86765,-0.1286871,0.9065188,0.09486908,0,0,0,53.23224,53.23224,53.23224,0.1098644,0.9385405,0.2054135,0.226267,-0.1038794,-0.04543112,20.78224,20.78224,20.78224
0.01742763,1.661741,-0.001188638,-0.0187597,0,0,5.826915,5.826915,5.826915,-0.1288622,0.9060915,0.09530277,0,0,0,52.46014,52.46014,52.46014,0.1123368,0.9326816,0.199965,0.1395976,-0.08857543,-0.04207706,21.82967,21.82967,21.82967
0.01555165,1.662674,-0.001581066,-0.0111443,0,0,4.812284,4.812284,4.812284,-0.1292425,0.9063076,0.09579976,0,0,0,52.54273,52.54273,52.54273,0.1153135,0.9307228,0.2000854,0.07909796,-0.04324088,0.004211706,22.71074,22.71074,22.71074
0.01443721,1.664465,-0.00284455,-0.0142685,0,0,3.334144,3.334144,3.334144,-0.1297001,0.9070441,0.09618401,0,0,0,51.469,51.469,51.469,0.1173724,0.9305962,0.2017055,0.01759101,-0.01321888,0.01508984,23.26081,23.26081,23.26081
0.01301036,1.665774,-0.003722855,-0.007776,0,0,2.704387,2.704387,2.704387,-0.1302168,0.9083497,0.09642512,0,0,0,52.04291,52.04291,52.04291,0.115508,0.9276499,0.2010398,-0.04091425,-0.03333542,0.002022776,23.9016,23.9016,23.9016
0.01223275,1.666374,-0.004126822,-0.0068504,0,0,2.328661,2.328661,2.328661,-0.1306747,0.9089198,0.09684508,0,0,0,52.72841,52.72841,52.72841,0.111466,0.9260159,0.197078,-0.0724019,-0.01854004,-0.01744259,24.28698,24.28698,24.28698
0.01154771,1.666814,-0.0044169,-2.29e-05,0,0,2.209676,2.209676,2.209676,-0.130898,0.9093541,0.09699349,0,0,0,52.76598,52.76598,52.76598,0.1054836,0.925422,0.1910072,-0.08409737,-0.005803982,-0.04182345,23.86482,23.86482,23.86482
0.01154541,1.666171,-0.003862232,-0.0086566,0,0,2.765383,2.765383,2.765383,-0.1310164,0.9093804,0.09718037,0,0,0,52.47295,52.47295,52.47295,0.1027215,0.9253657,0.1866825,-0.04496605,-0.0227447,-0.03641857,23.14418,23.14418,23.14418
