HeadPos.x,HeadPos.y,HeadPos.z,HeadVel.x,HeadVel.y,HeadVel.z,HeadRot.x,HeadRot.y,HeadRot.z,LeftPos.x,LeftPos.y,LeftPos.z,LeftVel.x,LeftVel.y,LeftVel.z,LeftRot.x,LeftRot.y,LeftRot.z,RightPos.x,RightPos.y,RightPos.z,RightVel.x,RightVel.y,RightVel.z,RightRot.x,RightRot.y,RightRot.z
-0.03490438,1.595025,-0.3013378,0.009950789,0.007346756,-0.002023867,16.91122,16.91122,16.91122,-0.3428993,0.803201,-0.3263752,-0.01000673,0.009101259,0.003707557,68.44804,68.44804,68.44804,0.1031019,0.7564997,-0.3645342,-0.006773816,0.008941941,0.004058868,76.25823,76.25823,76.25823
-0.0364272,1.597234,-0.3034142,-0.01399777,0.02394588,-0.01884705,16.16262,16.16262,16.16262,-0.3439859,0.8030202,-0.3256083,-0.005728184,0.004063459,0.008002905,68.13479,68.13479,68.13479,0.1037252,0.7584832,-0.3622674,0.01369147,0.002629023,0.02530185,74.88068,74.88068,74.88068
-0.03783418,1.598972,-0.3089716,-0.01174763,0.02237862,-0.05760593,15.69683,15.69683,15.69683,-0.3444855,0.8019097,-0.3256796,-0.001297586,-0.006243635,0.000378552,67.94996,67.94996,67.94996,0.1045271,0.7599133,-0.3609908,0.009328976,0.002529473,0.02281705,73.55627,73.55627,73.55627
-0.03773796,1.600323,-0.3169239,0.003547986,0.01523381,-0.08617624,15.30052,15.30052,15.30052,-0.3432496,0.8028266,-0.3224885,0.007324729,0.00559832,0.02498111,67.22824,67.22824,67.22824,0.1076541,0.7616091,-0.3566593,0.01091085,0.02262024,0.03892436,72.46645,72.46645,72.46645
-0.03723769,1.60261,-0.3252353,0.006623739,0.01787323,-0.07853011,14.6345,14.6345,14.6345,-0.3422614,0.8047335,-0.3191164,0.008292119,0.01890492,0.02593391,66.14572,66.14572,66.14572,0.1115043,0.7618377,-0.3502346,0.03139295,0.03974045,0.09143147,70.50269,70.50269,70.50269
-0.03511755,1.605296,-0.330517,0.01954444,0.02395819,-0.05065072,13.65235,13.65235,13.65235,-0.3441594,0.8041962,-0.3204471,-0.01107565,-0.001252091,-0.01389699,65.71655,65.71655,65.71655,0.1170671,0.7879403,-0.2781472,0.03490636,0.2298451,0.5466259,58.9956,58.9956,58.9956
-0.02983858,1.606054,-0.3329676,0.05160741,0.01395935,-0.02933603,13.53013,13.53013,13.53013,-0.3448435,0.8008838,-0.3260043,-0.004897484,-0.02624339,-0.04246754,66.02671,66.02671,66.02671,0.1082047,0.8728144,-0.133635,-0.06795564,0.6825316,1.093833,38.66372,38.66372,38.66372
-0.02260521,1.605296,-0.3357433,0.0763487,-0.004949166,-0.03821237,13.44538,13.44538,13.44538,-0.3438855,0.7979807,-0.3302817,0.0120065,-0.01359473,-0.02312781,66.96819,66.96819,66.96819,0.08479005,1.050144,0.01639071,-0.1676044,1.308482,1.200722,11.14962,11.14962,11.14962
-0.01650048,1.603568,-0.3393038,0.06769297,-0.02081513,-0.04865812,13.51455,13.51455,13.51455,-0.3401787,0.8019567,-0.325725,0.01975121,0.02350081,0.04262979,66.83511,66.83511,66.83511,0.05087536,1.265584,0.089474,-0.2425022,1.697682,0.8041992,346.8835,346.8835,346.8835
-0.01735949,1.605088,-0.3411298,-0.005249278,0.01155654,-0.02175263,13.15842,13.15842,13.15842,-0.3379045,0.8107862,-0.3137892,0.01123872,0.04827541,0.08716826,65.36465,65.36465,65.36465,0.02218239,1.453896,0.1020779,-0.240924,1.685467,0.3174877,329.4402,329.4402,329.4402
-0.0222152,1.607289,-0.3427844,-0.04050505,0.02483754,-0.01447036,12.52011,12.52011,12.52011,-0.3398538,0.811182,-0.3083956,-0.01294857,0.009233307,0.04989924,65.18342,65.18342,65.18342,-0.01740942,1.586082,0.06443372,-0.3441635,1.281352,-0.1303914,318.5152,318.5152,318.5152
-0.0303713,1.609213,-0.3435402,-0.07549714,0.02396178,-0.003824445,12.03205,12.03205,12.03205,-0.3416251,0.8111206,-0.3047551,-0.01046279,0.008034541,0.02586704,64.75324,64.75324,64.75324,-0.09093069,1.635435,-0.003557188,-0.58887,0.7128167,-0.4414712,314.4944,314.4944,314.4944
-0.03985057,1.610922,-0.3429087,-0.09682793,0.0283314,0.01297343,11.29368,11.29368,11.29368,-0.3462685,0.8077376,-0.3072558,-0.03945863,-0.02136019,-0.01598899,64.93687,64.93687,64.93687,-0.1793258,1.622904,-0.07102489,-0.7359673,0.1267668,-0.5569974,319.4632,319.4632,319.4632
-0.04675434,1.610746,-0.3436086,-0.06560411,0.01318982,0.00615208,11.31648,11.31648,11.31648,-0.3521747,0.8058677,-0.3111612,-0.05508254,-0.009749229,-0.02769782,65.32512,65.32512,65.32512,-0.2322137,1.582808,-0.1179551,-0.578867,-0.2045039,-0.4759182,327.5633,327.5633,327.5633
-0.04271025,1.610768,-0.3442124,0.02836109,-0.002623796,-0.0002698121,11.36931,11.36931,11.36931,-0.3582749,0.808059,-0.3102683,-0.04720844,0.02447143,0.005955073,65.21098,65.21098,65.21098,-0.2253349,1.582635,-0.1195802,-0.1443416,-0.03475203,-0.140829,322.77,322.77,322.77
-0.03166996,1.608607,-0.3441601,0.09710714,-0.02832966,-0.007933164,12.49229,12.49229,12.49229,-0.3570901,0.8106723,-0.3074305,0.008808651,0.01631019,0.00894587,64.31789,64.31789,64.31789,-0.1873429,1.613001,-0.09578834,0.2570795,0.2222882,0.1574633,318.3531,318.3531,318.3531
-0.02315483,1.605704,-0.3421412,0.0901885,-0.03948879,0.01058509,13.40361,13.40361,13.40361,-0.3492146,0.8091988,-0.3128429,0.07359312,-0.009641117,-0.04846594,64.61053,64.61053,64.61053,-0.09296706,1.676596,-0.06903309,0.7029587,0.4705688,0.2030489,306.0937,306.0937,306.0937
-0.01592668,1.601832,-0.3412102,0.0770461,-0.05034017,0.0003734134,14.4396,14.4396,14.4396,-0.3408277,0.8063708,-0.3194662,0.07393676,-0.02079549,-0.05182073,65.43482,65.43482,65.43482,0.04311394,1.724648,-0.06348574,1.147282,0.4647495,0.1007062,292.8713,292.8713,292.8713
-0.01731755,1.601492,-0.3391659,-0.01274382,-0.009308572,0.0185492,14.53662,14.53662,14.53662,-0.3385242,0.8041009,-0.3212898,0.0232015,-0.00707356,-0.02828657,65.51363,65.51363,65.51363,0.1981449,1.72607,-0.08201383,1.277398,0.1169334,-0.07894592,297.5223,297.5223,297.5223
-0.02326747,1.603466,-0.3375972,-0.05578941,0.0214003,0.02379527,14.01332,14.01332,14.01332,-0.3432047,0.8025394,-0.3229511,-0.04337589,-0.01766679,-0.020574,65.64521,65.64521,65.64521,0.2379965,1.695851,-0.09061825,0.6717764,-0.1450719,-0.06723224,300.1273,300.1273,300.1273
-0.02980597,1.604869,-0.3368292,-0.06687211,0.02353892,0.01677646,13.56214,13.56214,13.56214,-0.3502653,0.8008112,-0.3218607,-0.06056861,-0.007227804,0.02368345,66.12394,66.12394,66.12394,0.2194496,1.695784,-0.08448669,0.07261853,-0.01075152,0.03421909,300.6919,300.6919,300.6919
-0.03591226,1.606334,-0.3348218,-0.05722763,0.01938714,0.02009136,13.27818,13.27818,13.27818,-0.3536002,0.8043358,-0.3187464,-0.05010655,-0.006406127,0.02622886,66.15176,66.15176,66.15176,0.1345464,1.721288,-0.06374028,-0.6052873,0.1787097,0.1413446,293.9874,293.9874,293.9874
