HeadPos.x,HeadPos.y,HeadPos.z,HeadVel.x,HeadVel.y,HeadVel.z,HeadRot.x,HeadRot.y,HeadRot.z,LeftPos.x,LeftPos.y,LeftPos.z,LeftVel.x,LeftVel.y,LeftVel.z,LeftRot.x,LeftRot.y,LeftRot.z,RightPos.x,RightPos.y,RightPos.z,RightVel.x,RightVel.y,RightVel.z,RightRot.x,RightRot.y,RightRot.z
-0.05667498,1.608597,-0.3930993,0.00597286,-0.003579796,0.006281123,9.394478,9.394478,9.394478,-0.2924906,0.7855236,-0.3292156,0.00750302,-0.006045863,-0.004466312,60.48018,60.48018,60.48018,0.1031019,0.7564997,-0.3645342,-0.006773816,0.008941941,0.004058868,76.25823,76.25823,76.25823
-0.05540219,1.609104,-0.3938532,0.01272582,0.004771887,-0.01077756,9.211715,9.211715,9.211715,-0.2956676,0.785192,-0.3262736,-0.02059868,0.007830162,0.03015069,60.25058,60.25058,60.25058,0.1037252,0.7584832,-0.3622674,0.01369147,0.002629023,0.02530185,74.88068,74.88068,74.88068
-0.05274709,1.610003,-0.3974722,0.02783061,0.0075779,-0.04063687,8.652052,8.652052,8.652052,-0.3135701,0.8126413,-0.2783534,-0.134705,0.2192894,0.383797,54.37468,54.37468,54.37468,0.1045271,0.7599133,-0.3609908,0.009328976,0.002529473,0.02281705,73.55627,73.55627,73.55627
-0.05174532,1.611687,-0.4039563,0.008721318,0.02003118,-0.05850783,8.052443,8.052443,8.052443,-0.3611109,0.9451743,-0.1106022,-0.3179224,0.8926809,1.121744,28.20174,28.20174,28.20174,0.1076541,0.7616091,-0.3566593,0.01091085,0.02262024,0.03892436,72.46645,72.46645,72.46645
-0.05385367,1.611728,-0.4103118,-0.0238743,0.005050755,-0.05538445,8.109406,8.109406,8.109406,-0.4035874,1.173131,0.0414337,-0.3607808,1.744749,1.284111,2.980681,2.980681,2.980681,0.1115043,0.7618377,-0.3502346,0.03139295,0.03974045,0.09143147,70.50269,70.50269,70.50269
-0.05922678,1.610708,-0.4154945,-0.05692079,-0.00459986,-0.03352277,8.795986,8.795986,8.795986,-0.3644854,1.461112,0.09152231,0.1685589,2.252524,0.6864066,335.2532,335.2532,335.2532,0.1170671,0.7879403,-0.2781472,0.03490636,0.2298451,0.5466259,58.9956,58.9956,58.9956
-0.06401842,1.611873,-0.4169685,-0.0539785,0.01186495,-0.01054811,8.489669,8.489669,8.489669,-0.2190565,1.623418,0.04056089,0.9763526,1.797325,-0.05753653,317.3698,317.3698,317.3698,0.1082047,0.8728144,-0.133635,-0.06795564,0.6825316,1.093833,38.66372,38.66372,38.66372
-0.06790677,1.611807,-0.4173442,-0.04183432,0.004423854,-0.005039561,8.706149,8.706149,8.706149,-0.0573731,1.648772,-0.04488917,1.399433,0.8276872,-0.5497278,313.4706,313.4706,313.4706,0.08479005,1.050144,0.01639071,-0.1676044,1.308482,1.200722,11.14962,11.14962,11.14962
-0.07120242,1.611991,-0.4181818,-0.03110227,0.008673623,-0.008265796,8.43709,8.43709,8.43709,0.06885339,1.562516,-0.1230872,1.182267,-0.2477955,-0.6381139,325.9928,325.9928,325.9928,0.05087536,1.265584,0.089474,-0.2425022,1.697682,0.8041992,346.8835,346.8835,346.8835
-0.07216718,1.61224,-0.4200756,-0.01204152,0.00871401,-0.01871645,8.096853,8.096853,8.096853,0.09750588,1.49324,-0.1625359,0.5991891,-0.492112,-0.4589216,331.6912,331.6912,331.6912,0.02218239,1.453896,0.1020779,-0.240924,1.685467,0.3174877,329.4402,329.4402,329.4402
