HeadPos.x,HeadPos.y,HeadPos.z,HeadVel.x,HeadVel.y,HeadVel.z,HeadRot.x,HeadRot.y,HeadRot.z,LeftPos.x,LeftPos.y,LeftPos.z,LeftVel.x,LeftVel.y,LeftVel.z,LeftRot.x,LeftRot.y,LeftRot.z,RightPos.x,RightPos.y,RightPos.z,RightVel.x,RightVel.y,RightVel.z,RightRot.x,RightRot.y,RightRot.z
-0.6832708,1.497361,-0.464413,-0.01003053,0.01183366,0.007004912,9.917003,9.917003,9.917003,-0.8881648,0.7308765,-0.3561076,0,0,0,66.1054,66.1054,66.1054,-0.3161965,0.7066259,-0.4225417,0.0,0.0,0.0,57.14088,57.14088,57.14088
-0.6840091,1.497454,-0.4635131,-0.006195711,0.001604779,0.007182567,9.922297,9.922297,9.922297,-0.8881615,0.7308677,-0.356115,0,0,0,66.67705,66.67705,66.67705,-0.310001,0.7122144,-0.4057831,0.0,0.0,0.0,48.37986,48.37986,48.37986
-0.6841621,1.497692,-0.4621243,-0.001939222,0.00228368,0.01149854,9.790181,9.790181,9.790181,-0.8881598,0.7308658,-0.3561172,0,0,0,66.52347,66.52347,66.52347,-0.2662933,0.7632073,-0.3559709,0.0374409,0.1937464,-0.004231228,6.610604,6.610604,6.610604
-0.6834324,1.497616,-0.4606093,0.004765264,0.0007729262,0.01525236,10.43319,10.43319,10.43319,-0.8881517,0.7308672,-0.3561231,0,0,0,66.18792,66.18792,66.18792,-0.1361098,1.178979,-0.2985145,0.6808329,2.546105,0.001861137,310.2531,310.2531,310.2531
-0.6794081,1.498536,-0.4574498,0.03380331,0.006344145,0.0287874,10.37846,10.37846,10.37846,-0.8881021,0.7308517,-0.3561754,0,0,0,67.96929,67.96929,67.96929,-0.09348909,1.38071,-0.4431026,0.3521559,1.875779,-1.058421,293.8393,293.8393,293.8393
-0.6746835,1.49521,-0.4530288,0.04625253,-0.03574979,0.03421728,11.47083,11.47083,11.47083,-0.8880587,0.7307886,-0.3562641,0,0,0,71.39443,71.39443,71.39443,-0.1249253,1.45933,-0.5975055,-0.2022197,1.047127,-1.472525,312.166,312.166,312.166
-0.6744307,1.492368,-0.4471691,0.007240487,-0.03336503,0.04843014,12.36273,12.36273,12.36273,-0.8879927,0.7307394,-0.3563982,0,0,0,74.79347,74.79347,74.79347,-0.1859592,1.492748,-0.719487,-0.4814684,0.4343711,-1.151632,327.8391,327.8391,327.8391
-0.6760402,1.493249,-0.4425071,-0.008868943,0.00344055,0.03842077,12.32813,12.32813,12.32813,-0.887953,0.7307234,-0.3564889,0,0,0,74.48832,74.48832,74.48832,-0.2376505,1.493358,-0.8153112,-0.4529356,0.1337099,-0.8502151,355.7759,355.7759,355.7759
-0.6797987,1.49775,-0.4380417,-0.02570279,0.0301873,0.03222773,11.20862,11.20862,11.20862,-0.8879217,0.7307454,-0.3565258,0,0,0,72.27219,72.27219,72.27219,-0.2616534,1.520547,-0.8133526,-0.2472347,0.3264427,-0.1225709,1.98144,1.98144,1.98144
-0.6868927,1.498806,-0.4345019,-0.05479774,0.001420978,0.02252344,10.89608,10.89608,10.89608,-0.8878787,0.7307767,-0.356589,0,0,0,73.05585,73.05585,73.05585,-0.2591638,1.60569,-0.7703789,-0.00472202,0.761858,0.3320876,355.7286,355.7286,355.7286
