pos1.x,pos1.y,pos1.z,vel1.x,vel1.y,vel1.z,rot1.x,rot1.y,rot1.z,pos2.x,pos2.y,pos2.z,vel2.x,vel2.y,vel2.z,rot2.x,rot2.y,rot2.z,pos3.x,pos3.y,pos3.z,vel3.x,vel3.y,vel3.z,rot3.x,rot3.y,rot3.z
-0.009862904,1.656675,0.01511034,-0.0028873,0.00091,-0.0009521,8.881444,8.881444,8.881444,-0.194019,0.7743687,0.05318168,0.02221838,0.003552916,-0.03632789,61.80403,61.80403,61.80403,0.1433961,1.077379,0.2937691,-0.01579049,-0.001367714,0.005503737,356.1884,356.1884,356.1884
-0.01015164,1.656766,0.01501513,-0.0242915,-0.0051099,0.0003319,8.77916,8.77916,8.77916,-0.1945835,0.7749587,0.06283361,0.01168929,0.01518232,0.07353721,62.04029,62.04029,62.04029,0.1422622,1.07926,0.2948579,-0.004199352,0.02234008,0.004355499,356.2086,356.2086,356.2086
-0.0125808,1.656255,0.01504832,-0.0342069,-0.0069999,-0.0008187,9.287119,9.287119,9.287119,-0.2160609,0.7949368,0.1280221,-0.1654244,0.165959,0.4690137,57.33164,57.33164,57.33164,0.1413649,1.091408,0.2944498,0.01798671,0.1058396,-0.007832514,354.3649,354.3649,354.3649
-0.01600149,1.655555,0.01496645,-0.0394336,-0.00254,-0.0063117,9.598311,9.598311,9.598311,-0.2697282,0.8578277,0.2563759,-0.3692494,0.4503685,0.864736,47.64525,47.64525,47.64525,0.1438006,1.101065,0.299661,0.02566888,0.07462106,0.01461889,353.6317,353.6317,353.6317
-0.01994485,1.655301,0.01433527,-0.030366,-0.0007799,-0.0068803,9.708802,9.708802,9.708802,-0.3022465,0.9654313,0.3698675,-0.356282,0.8217499,0.9569262,35.71374,35.71374,35.71374,0.1335122,1.097036,0.3002934,-0.1005998,-0.02341249,0.02593926,354.2274,354.2274,354.2274
-0.02298146,1.655223,0.01364724,-0.0173389,0.0039099,-0.0073875,9.741573,9.741573,9.741573,-0.3269731,1.084338,0.4585784,-0.2957026,1.063794,0.8719783,25.51658,25.51658,25.51658,0.1205733,1.100365,0.3052192,-0.1968723,0.02748662,0.04944197,353.5392,353.5392,353.5392
-0.02471535,1.655614,0.01290848,-0.0140575,0.00117,-0.0049226,9.412436,9.412436,9.412436,-0.3433019,1.209271,0.5200704,-0.2074528,1.158098,0.6675216,16.50033,16.50033,16.50033,0.1126506,1.112848,0.310147,-0.1495546,0.08562275,0.04507675,351.9857,351.9857,351.9857
-0.02612111,1.655731,0.01241621,-0.0121668,-7e-05,-0.0037068,9.410953,9.410953,9.410953,-0.3421121,1.342796,0.5544033,-0.03816541,1.207425,0.4345389,5.27133,5.27133,5.27133,0.1141801,1.12229,0.3194127,-0.05217668,0.06966323,0.0579824,351.0731,351.0731,351.0731
-0.02733779,1.655724,0.01204553,-0.0136365,0.0005499,-0.0048149,9.414094,9.414094,9.414094,-0.3297544,1.422294,0.5583866,0.06318892,0.9675896,0.2167244,358.7809,358.7809,358.7809,0.1223643,1.133354,0.3269317,0.08460902,0.09886695,0.03407115,349.3036,349.3036,349.3036
-0.02870145,1.655779,0.01156404,-0.0139264,-0.0039699,-0.0019988,9.377201,9.377201,9.377201,-0.3288257,1.485989,0.5578602,0.04209223,0.7360509,0.08253498,355.2181,355.2181,355.2181,0.1347549,1.13387,0.3337944,0.1991172,0.04291216,0.04639794,348.2999,348.2999,348.2999
-0.0300941,1.655382,0.01136415,-0.0091761,-0.0029599,-0.0012101,9.716916,9.716916,9.716916,-0.3243267,1.535417,0.5533045,0.06435183,0.5186203,0.01267109,352.5831,352.5831,352.5831,0.151699,1.136806,0.3377606,0.2603806,0.02084191,0.04774154,347.6074,347.6074,347.6074
