pos1.x,pos1.y,pos1.z,vel1.x,vel1.y,vel1.z,rot1.x,rot1.y,rot1.z,pos2.x,pos2.y,pos2.z,vel2.x,vel2.y,vel2.z,rot2.x,rot2.y,rot2.z,pos3.x,pos3.y,pos3.z,vel3.x,vel3.y,vel3.z,rot3.x,rot3.y,rot3.z
0.01717995,1.656429,0.08964717,-0.0035115,-0.0023399,0.0022611,8.885137,8.885137,8.885137,-0.17927,0.821269,0.159851,0.05821847,0.0135025,0.03946469,68.66655,68.66655,68.66655,0.2507737,0.8620993,-0.05003312,-0.007595409,-0.01408394,0.004247066,70.75262,70.75262,70.75262
0.01682879,1.656195,0.08987328,-0.0009015,0.0015199,-0.0008703,9.057242,9.057242,9.057242,-0.1633542,0.8350006,0.1849169,0.1545196,0.1526562,0.2339091,69.54218,69.54218,69.54218,0.2526594,0.8534826,-0.05290705,0.002493321,-0.07186777,-0.04269164,79.63818,79.63818,79.63818
0.01673863,1.656347,0.08978625,-0.0046927,0.00197,-0.0004836,8.91995,8.91995,8.91995,-0.1722721,0.9648383,0.337789,-0.08481195,0.8610265,1.001805,38.18533,38.18533,38.18533,0.249793,0.8520256,-0.06082053,-0.02303416,-0.01021213,-0.07692646,84.95531,84.95531,84.95531
0.01626936,1.656544,0.08973788,-0.0050812,-0.0029199,0.002901,8.779044,8.779044,8.779044,-0.2306788,1.250246,0.4805816,-0.385412,2.133318,1.137437,355.9892,355.9892,355.9892,0.3555626,0.9442847,-0.06108329,0.7464164,0.7084628,-0.01357534,63.22608,63.22608,63.22608
0.01576124,1.656252,0.09002799,0.0004219,0.0044999,-0.0031559,9.165256,9.165256,9.165256,-0.2870587,1.631515,0.4300165,-0.46902,2.847892,-0.005741442,301.5333,301.5333,301.5333,0.4984199,1.24785,-0.1206561,0.9513279,2.098645,-0.3353943,356.6421,356.6421,356.6421
0.01580343,1.656702,0.08971239,-0.007865,0.00394,-0.001367,8.52116,8.52116,8.52116,-0.3667286,1.803276,0.3144175,-0.597683,1.930025,-0.6700655,316.5416,316.5416,316.5416,0.3882751,1.628872,-0.1751176,-0.3957993,2.83047,-0.4663496,295.7047,295.7047,295.7047
0.01501693,1.657096,0.08957568,-0.0113965,0.0067,-0.0028373,8.394871,8.394871,8.394871,-0.3400833,1.835829,0.3157794,0.1476347,1.097003,-0.2814702,317.8077,317.8077,317.8077,0.2973174,1.787429,-0.2306373,-0.6021651,1.889905,-0.4761375,297.7191,297.7191,297.7191
0.01387727,1.657766,0.08929195,-0.0105683,0.00807,-0.0041345,7.762444,7.762444,7.762444,-0.1290233,1.835393,0.2655615,1.316675,0.2767216,-0.3997864,278.1252,278.1252,278.1252,0.2351531,1.856026,-0.1382303,-0.5888705,1.084805,0.4827998,293.0265,293.0265,293.0265
0.01282043,1.658573,0.08887849,-0.0084586,-0.00114,0.0019896,7.376914,7.376914,7.376914,-0.004052839,1.701368,0.2551684,1.017649,-0.6816791,-0.1556916,324.1335,324.1335,324.1335,0.1864797,1.832416,0.01683868,-0.4797806,0.228716,1.179548,289.5838,289.5838,289.5838
0.01197457,1.658459,0.08907746,-0.0086345,0.0040499,-0.0017755,7.642159,7.642159,7.642159,-0.07532073,1.747804,0.2661956,-0.2119262,0.2809775,0.0239109,309.9251,309.9251,309.9251,0.1825298,1.767017,0.09667922,-0.09201285,-0.2499973,0.7100481,312.9555,312.9555,312.9555
0.01111111,1.658864,0.0888999,0.0007635,-0.0016599,0.0010941,7.263903,7.263903,7.263903,-0.2554457,1.901669,0.2448108,-1.208895,0.9269569,-0.1592628,302.5318,302.5318,302.5318,0.2907035,1.873963,-0.06188748,0.7267769,0.6058815,-0.8670563,289.5056,289.5056,289.5056
0.01118747,1.658698,0.08900932,0.0009259,-0.00334,0.0022653,7.494986,7.494986,7.494986,-0.4540627,1.891396,0.2281096,-1.481134,0.1566913,-0.1145597,351.6285,351.6285,351.6285,0.5226351,1.812953,-0.2985862,1.502405,-0.3406756,-1.584127,354.3594,354.3594,354.3594
