pos1.x,pos1.y,pos1.z,vel1.x,vel1.y,vel1.z,rot1.x,rot1.y,rot1.z,pos2.x,pos2.y,pos2.z,vel2.x,vel2.y,vel2.z,rot2.x,rot2.y,rot2.z,pos3.x,pos3.y,pos3.z,vel3.x,vel3.y,vel3.z,rot3.x,rot3.y,rot3.z
0.0007121861,1.646535,0.02177842,0.0067879,0.0224299,-0.0122759,14.86611,14.86611,14.86611,-0.1332419,0.89819,0.1374764,0.05442472,0.07291604,0.1176848,27.81422,27.81422,27.81422,0.1433961,1.077379,0.2937691,-0.01579049,-0.001367714,0.005503737,356.1884,356.1884,356.1884
0.001390979,1.648778,0.02055083,0.0245471,0.0228299,-0.0137443,13.15899,13.15899,13.15899,-0.1032602,0.9418504,0.1947032,0.2010014,0.2518402,0.4114954,22.36881,22.36881,22.36881,0.1422622,1.07926,0.2948579,-0.004199352,0.02234008,0.004355499,356.2086,356.2086,356.2086
0.003845693,1.651061,0.01917639,0.0289515,0.01651,-0.0115189,11.7745,11.7745,11.7745,-0.07467854,1.013259,0.3077705,0.2325628,0.5865566,0.8087316,15.3772,15.3772,15.3772,0.1413649,1.091408,0.2944498,0.01798671,0.1058396,-0.007832514,354.3649,354.3649,354.3649
0.00674085,1.652712,0.0180245,0.0332798,0.0227599,-0.017362,10.85778,10.85778,10.85778,-0.06076768,1.120585,0.4480461,0.1617764,0.8600488,1.043926,5.956884,5.956884,5.956884,0.1438006,1.101065,0.299661,0.02566888,0.07462106,0.01461889,353.6317,353.6317,353.6317
0.01006883,1.654988,0.0162883,0.0151509,0.00986,-0.0082706,9.488776,9.488776,9.488776,-0.03802117,1.218609,0.5606323,0.1523603,0.8425138,0.9923847,359.1042,359.1042,359.1042,0.1335122,1.097036,0.3002934,-0.1005998,-0.02341249,0.02593926,354.2274,354.2274,354.2274
0.01158393,1.655974,0.01546123,0.0224765,0.00102,-0.0037555,8.979787,8.979787,8.979787,-0.04266877,1.27565,0.6238623,-0.01552062,0.7449024,0.7791961,354.9902,354.9902,354.9902,0.1205733,1.100365,0.3052192,-0.1968723,0.02748662,0.04944197,353.5392,353.5392,353.5392
0.01383158,1.656076,0.01508567,0.0439213,0.0025599,-0.0093912,9.19623,9.19623,9.19623,-0.08087111,1.313892,0.6555092,-0.1963488,0.4728082,0.390905,350.655,350.655,350.655,0.1126506,1.112848,0.310147,-0.1495546,0.08562275,0.04507675,351.9857,351.9857,351.9857
0.01822371,1.656332,0.01414654,0.0040252,0.01164,-0.0089028,9.021816,9.021816,9.021816,-0.09648643,1.329137,0.6444125,-0.1659476,0.1694222,0.0391321,344.4815,344.4815,344.4815,0.1141801,1.12229,0.3194127,-0.05217668,0.06966323,0.0579824,351.0731,351.0731,351.0731
0.01862624,1.657496,0.01325626,-0.0287084,0.01136,-0.0026274,8.06275,8.06275,8.06275,-0.1663364,1.257221,0.6205649,-0.4906146,-0.4679985,-0.1578438,353.0723,353.0723,353.0723,0.1223643,1.133354,0.3269317,0.08460902,0.09886695,0.03407115,349.3036,349.3036,349.3036
0.01575539,1.658632,0.01299352,-0.092487,0.0069799,0.0062134,7.274831,7.274831,7.274831,-0.2425759,1.177237,0.5248105,-0.616112,-0.65198,-0.6532272,0.4152364,0.4152364,0.4152364,0.1347549,1.13387,0.3337944,0.1991172,0.04291216,0.04639794,348.2999,348.2999,348.2999
0.006506681,1.65933,0.01361487,-0.027817,-0.0218099,0.0168233,6.797803,6.797803,6.797803,-0.2856956,1.124706,0.3704533,-0.4394293,-0.4805779,-1.08184,355.8413,355.8413,355.8413,0.151699,1.136806,0.3377606,0.2603806,0.02084191,0.04774154,347.6074,347.6074,347.6074
0.003724974,1.657149,0.0152972,-0.0688746,-0.02631,0.0174351,8.989367,8.989367,8.989367,-0.2425525,1.06478,0.1586211,-0.02957682,-0.4929348,-1.25068,347.1305,347.1305,347.1305,0.1550025,1.13967,0.3342624,0.1581989,-0.03185067,0.04828321,348.2203,348.2203,348.2203
