pos1.x,pos1.y,pos1.z,vel1.x,vel1.y,vel1.z,rot1.x,rot1.y,rot1.z,pos2.x,pos2.y,pos2.z,vel2.x,vel2.y,vel2.z,rot2.x,rot2.y,rot2.z,pos3.x,pos3.y,pos3.z,vel3.x,vel3.y,vel3.z,rot3.x,rot3.y,rot3.z
0.001566667,1.682316,-0.001558361,0.0011018,0.00264,-0.0024898,359.6793,359.6793,359.6793,-0.2201949,0.7609549,0.01331871,0.01025073,0.007787367,0.006283766,67.6697,67.6697,67.6697,0.2355695,0.7442226,-0.03326682,-0.03950954,-0.02322314,-0.05555113,64.1339,64.1339,64.1339
0.001676854,1.68258,-0.001807342,0.0019636,0.00456,-0.0043572,359.4626,359.4626,359.4626,-0.2200964,0.7611766,0.01349305,0.00618943,0.00726694,0.01523582,67.44848,67.44848,67.44848,0.2362586,0.7467593,-0.02603055,-0.006252982,-0.006652763,0.02737245,65.84161,65.84161,65.84161
0.00187322,1.683036,-0.002243068,0.0145508,-0.0012699,0.0008611,359.1484,359.1484,359.1484,-0.2201407,0.7603575,0.01301987,0.003653357,-0.007779783,-0.01271114,67.65295,67.65295,67.65295,0.2312052,0.7641423,0.003923418,-0.05390617,0.1638627,0.2664061,61.35044,61.35044,61.35044
0.003328306,1.682909,-0.00215695,0.009448,-0.0058899,0.0052064,359.3743,359.3743,359.3743,-0.2214205,0.7581005,0.01515733,-0.01699387,0.003109332,0.04670275,68.11594,68.11594,68.11594,0.2502559,0.9161122,0.1506604,0.1349481,1.061729,1.002385,35.22238,35.22238,35.22238
0.00427311,1.68232,-0.001636302,-0.0055573,-0.00496,0.0048497,359.8952,359.8952,359.8952,-0.2213296,0.7624493,0.03195837,-0.003374685,0.05517988,0.1066705,65.51476,65.51476,65.51476,0.289934,1.345123,0.332534,0.2742369,2.84538,1.22742,341.798,341.798,341.798
0.003717377,1.681824,-0.001151327,0.0021291,-0.0029999,0.0026803,0.2458137,0.2458137,0.2458137,-0.2193549,0.7649272,0.04007872,0.01363293,0.02062955,0.01535309,64.50748,64.50748,64.50748,0.3907982,1.771933,0.2801183,0.7529388,3.351401,-0.06945653,283.0002,283.0002,283.0002
0.003930289,1.681524,-0.0008832947,0.0169608,-0.00248,0.001422,0.41001,0.41001,0.41001,-0.2191793,0.7633018,0.03313392,0.001138077,-0.0226757,-0.06951346,66.30344,66.30344,66.30344,0.4992367,1.901192,0.08763404,0.9374321,2.06544,-1.141717,322.1299,322.1299,322.1299
0.005626373,1.681276,-0.000741089,0.0149647,0.00277,-0.0035899,0.6796365,0.6796365,0.6796365,-0.2232564,0.7628269,0.02517147,-0.02173931,-0.002474206,-0.0737418,67.12902,67.12902,67.12902,0.5591843,1.870609,0.07642604,0.5285735,0.651265,-0.4489868,341.017,341.017,341.017
0.007122851,1.681553,-0.001100086,-0.001878,0.0003299,-0.0001598,0.2510851,0.2510851,0.2510851,-0.2388922,0.7669849,0.02601102,-0.08789542,0.05578709,0.0289582,66.68267,66.68267,66.68267,0.3682182,1.939968,0.1606251,-1.170853,0.7176925,0.3492048,310.8437,310.8437,310.8437
0.00693505,1.681586,-0.001116071,-0.0027744,-0.0035699,0.0034899,0.3873377,0.3873377,0.3873377,-0.2564245,0.7730801,0.03239872,-0.1083484,0.02941528,0.04675107,64.96334,64.96334,64.96334,0.02154419,1.865529,0.2607331,-2.471411,-0.3493309,0.7357759,312.6497,312.6497,312.6497
