pos1.x,pos1.y,pos1.z,vel1.x,vel1.y,vel1.z,rot1.x,rot1.y,rot1.z,pos2.x,pos2.y,pos2.z,vel2.x,vel2.y,vel2.z,rot2.x,rot2.y,rot2.z,pos3.x,pos3.y,pos3.z,vel3.x,vel3.y,vel3.z,rot3.x,rot3.y,rot3.z
0.05032026,1.645417,0.08385266,-0.0021712,0.00291,-0.0004553,15.65311,15.65311,15.65311,-0.1254683,0.8457206,0.1904271,0.007402015,0.003092339,-0.003001879,56.46005,56.46005,56.46005,0.2507737,0.8620993,-0.05003312,-0.007595409,-0.01408394,0.004247066,70.75262,70.75262,70.75262
0.05010313,1.645708,0.08380713,-0.0003568,0.00231,-0.0011883,15.41206,15.41206,15.41206,-0.125493,0.8443397,0.1916634,0.004167832,0.00329046,0.0001119469,56.33485,56.33485,56.33485,0.2526594,0.8534826,-0.05290705,0.002493321,-0.07186777,-0.04269164,79.63818,79.63818,79.63818
0.05006745,1.645939,0.0836883,0.0164741,-0.0113,-0.003226,15.39442,15.39442,15.39442,-0.1260597,0.8399742,0.1927127,-0.002348465,-0.01817762,-0.007611127,56.34378,56.34378,56.34378,0.249793,0.8520256,-0.06082053,-0.02303416,-0.01021213,-0.07692646,84.95531,84.95531,84.95531
0.05171486,1.644809,0.08336569,0.0271768,-0.0208399,-0.0051212,16.28271,16.28271,16.28271,-0.1248079,0.8352857,0.1928862,0.01510686,-0.01074141,0.009488477,56.55707,56.55707,56.55707,0.3555626,0.9442847,-0.06108329,0.7464164,0.7084628,-0.01357534,63.22608,63.22608,63.22608
0.05443254,1.642725,0.08285356,0.0146906,-0.01268,-0.0025811,17.67786,17.67786,17.67786,-0.1195641,0.8353466,0.1938882,0.03619942,-0.008660299,0.00707127,56.39883,56.39883,56.39883,0.4984199,1.24785,-0.1206561,0.9513279,2.098645,-0.3353943,356.6421,356.6421,356.6421
0.0559016,1.641457,0.08259545,0.00145,0.00663,-0.0047529,18.10271,18.10271,18.10271,-0.1149313,0.8346681,0.1935603,0.03034455,-0.0006551672,0.003943186,56.57258,56.57258,56.57258,0.3882751,1.628872,-0.1751176,-0.3957993,2.83047,-0.4663496,295.7047,295.7047,295.7047
0.05604661,1.64212,0.08212015,-0.0069342,-0.00528,0.0076829,17.46938,17.46938,17.46938,-0.1141848,0.8353837,0.1956432,0.007714609,0.005731728,0.008736125,56.24115,56.24115,56.24115,0.2973174,1.787429,-0.2306373,-0.6021651,1.889905,-0.4761375,297.7191,297.7191,297.7191
0.05535318,1.641592,0.08288845,0.0002411,-0.0073199,0.0039113,18.09248,18.09248,18.09248,-0.1169359,0.8346501,0.195701,-0.009568813,-0.004810989,-0.004386398,56.79939,56.79939,56.79939,0.2351531,1.856026,-0.1382303,-0.5888705,1.084805,0.4827998,293.0265,293.0265,293.0265
0.05537729,1.64086,0.08327959,-0.0110379,0.00536,0.0042844,18.4929,18.4929,18.4929,-0.1174597,0.8337927,0.1965739,0.004124762,-0.01291714,0.004683977,57.26836,57.26836,57.26836,0.1864797,1.832416,0.01683868,-0.4797806,0.228716,1.179548,289.5838,289.5838,289.5838
0.0542735,1.641396,0.08370803,-0.0037353,0.0074799,-0.0017683,17.76574,17.76574,17.76574,-0.1167226,0.8333675,0.1976685,0.01130212,0.003717143,0.01935915,57.24708,57.24708,57.24708,0.1825298,1.767017,0.09667922,-0.09201285,-0.2499973,0.7100481,312.9555,312.9555,312.9555
