pos1.x,pos1.y,pos1.z,vel1.x,vel1.y,vel1.z,rot1.x,rot1.y,rot1.z,pos2.x,pos2.y,pos2.z,vel2.x,vel2.y,vel2.z,rot2.x,rot2.y,rot2.z,pos3.x,pos3.y,pos3.z,vel3.x,vel3.y,vel3.z,rot3.x,rot3.y,rot3.z
-0.006772868,1.656118,0.01578085,-0.0080655,0.0018,-0.0018759,9.121268,9.121268,9.121268,-0.2027506,0.7670544,0.03661698,-0.00117857,-0.01010788,-0.005333032,66.57516,66.57516,66.57516,0.1433961,1.077379,0.2937691,-0.01579049,-0.001367714,0.005503737,356.1884,356.1884,356.1884
-0.007579423,1.656298,0.01559325,-0.0183826,0.0020899,-0.0031974,9.036472,9.036472,9.036472,-0.2100901,0.7722827,0.06456783,-0.069372,0.07195152,0.2539818,66.02729,66.02729,66.02729,0.1422622,1.07926,0.2948579,-0.004199352,0.02234008,0.004355499,356.2086,356.2086,356.2086
-0.009417687,1.656507,0.0152735,-0.0343124,-0.00283,-0.0024297,8.930297,8.930297,8.930297,-0.2502817,0.834704,0.1996294,-0.2695317,0.3807861,0.8282939,53.14564,53.14564,53.14564,0.1413649,1.091408,0.2944498,0.01798671,0.1058396,-0.007832514,354.3649,354.3649,354.3649
-0.01284893,1.656224,0.01503053,-0.0674958,-0.0032799,-0.0101985,9.144576,9.144576,9.144576,-0.301913,0.9312124,0.3395416,-0.3878731,0.7289043,1.049389,40.1669,40.1669,40.1669,0.1438006,1.101065,0.299661,0.02566888,0.07462106,0.01461889,353.6317,353.6317,353.6317
-0.01959851,1.655896,0.01401068,-0.068759,-0.00943,-0.0116776,9.492827,9.492827,9.492827,-0.3331541,1.054971,0.4382067,-0.3289645,1.045877,0.9622916,28.24964,28.24964,28.24964,0.1335122,1.097036,0.3002934,-0.1005998,-0.02341249,0.02593926,354.2274,354.2274,354.2274
-0.02647442,1.654953,0.01284291,-0.0280996,0.00339,-0.0113679,10.04168,10.04168,10.04168,-0.344196,1.193462,0.5029248,-0.1868933,1.174034,0.6910703,15.28134,15.28134,15.28134,0.1205733,1.100365,0.3052192,-0.1968723,0.02748662,0.04944197,353.5392,353.5392,353.5392
-0.02928438,1.655292,0.01170612,-0.0145656,0.00479,-0.0084379,9.594888,9.594888,9.594888,-0.3520346,1.299938,0.5347962,-0.1089142,1.087372,0.4382262,9.56443,9.56443,9.56443,0.1126506,1.112848,0.310147,-0.1495546,0.08562275,0.04507675,351.9857,351.9857,351.9857
-0.03074094,1.655771,0.01086233,-0.0220962,-0.00217,-0.0067435,9.301918,9.301918,9.301918,-0.3523849,1.386931,0.5498852,-0.02135213,0.9482985,0.2521522,4.329988,4.329988,4.329988,0.1141801,1.12229,0.3194127,-0.05217668,0.06966323,0.0579824,351.0731,351.0731,351.0731
-0.03295057,1.655554,0.01018798,-0.0197282,-0.00188,-0.0065963,9.641994,9.641994,9.641994,-0.3503262,1.463167,0.5542332,0.0298744,0.7735032,0.1107658,358.5323,358.5323,358.5323,0.1223643,1.133354,0.3269317,0.08460902,0.09886695,0.03407115,349.3036,349.3036,349.3036
-0.03492339,1.655366,0.009528347,-0.009979,-0.0073099,0.0009631,9.73249,9.73249,9.73249,-0.3573184,1.508337,0.5515913,-0.01534702,0.5629972,0.02200167,357.653,357.653,357.653,0.1347549,1.13387,0.3337944,0.1991172,0.04291216,0.04639794,348.2999,348.2999,348.2999
