pos1.x,pos1.y,pos1.z,vel1.x,vel1.y,vel1.z,rot1.x,rot1.y,rot1.z,pos2.x,pos2.y,pos2.z,vel2.x,vel2.y,vel2.z,rot2.x,rot2.y,rot2.z,pos3.x,pos3.y,pos3.z,vel3.x,vel3.y,vel3.z,rot3.x,rot3.y,rot3.z
0.007056184,1.651396,-0.00217366,-0.0116392,0.0074499,-0.0040903,11.92143,11.92143,11.92143,-0.200843,0.7822462,0.006117299,0.009566693,-0.04817248,0.08085251,54.15102,54.15102,54.15102,0.2829166,0.7092407,-0.08474557,0.0337886,-0.04734055,0.01124619,69.85081,69.85081,69.85081
0.005892258,1.652141,-0.002582697,-0.0103328,0.0026399,-0.0013739,11.4958,11.4958,11.4958,-0.1967474,0.7828627,0.008625975,0.0002147476,-0.04113415,0.04651225,53.62398,53.62398,53.62398,0.2730328,0.7147222,-0.07904503,0.02644094,-0.05039677,0.09788521,69.46648,69.46648,69.46648
0.004858978,1.652405,-0.002720089,0.0007459,0.0035,-0.0021642,11.42826,11.42826,11.42826,-0.1965715,0.7825541,0.01160917,-0.01819848,-0.02995799,0.0232164,53.18372,53.18372,53.18372,0.2644057,0.7205396,-0.06130376,-0.03547684,-0.02041301,0.1992143,68.88387,68.88387,68.88387
0.004933573,1.652755,-0.002936513,0.0027392,0.0068599,-0.0043202,11.23751,11.23751,11.23751,-0.1983009,0.7841786,0.01474209,-0.01027154,-0.010867,0.01611514,52.88736,52.88736,52.88736,0.2517528,0.7282109,0.02400048,-0.09483106,0.1001003,0.6423854,68.2762,68.2762,68.2762
0.005207498,1.653441,-0.003368534,0.0074466,0.00838,-0.005498,10.62633,10.62633,10.62633,-0.1994709,0.7857748,0.01830377,0.002080232,-0.01210185,-0.003886042,52.53024,52.53024,52.53024,0.2249376,0.7692377,0.1390319,-0.2315055,0.312468,0.9207017,61.15918,61.15918,61.15918
0.005952165,1.654279,-0.00391834,0.0063517,0.0085899,-0.0057626,10.20203,10.20203,10.20203,-0.2028651,0.7859151,0.02046183,0.006998505,-0.01217339,-0.01002374,52.45578,52.45578,52.45578,0.1876895,0.8420873,0.2485121,-0.3295697,0.5604458,0.9430091,52.31374,52.31374,52.31374
0.00658734,1.655138,-0.004494608,0.0012496,0.00652,-0.0043336,9.554543,9.554543,9.554543,-0.20519,0.7874146,0.0229426,0.002860176,-0.003060953,0.009185235,52.42713,52.42713,52.42713,0.1683387,0.9304383,0.3346817,-0.2578048,0.6788086,0.8358477,45.01734,45.01734,45.01734
0.006712303,1.65579,-0.004927977,-0.0060669,0.0015299,-0.0008105,9.291305,9.291305,9.291305,-0.2094464,0.7852391,0.02225342,-0.005856948,-0.01302243,0.002945931,52.56701,52.56701,52.56701,0.1581842,1.023128,0.4155474,-0.1761455,0.8030003,0.7907127,34.09763,34.09763,34.09763
0.006105612,1.655943,-0.00500903,-0.0063709,-0.0029699,0.0021495,9.333316,9.333316,9.333316,-0.2124525,0.7814841,0.01818948,-0.01518297,-0.02345757,0.005314619,53.02349,53.02349,53.02349,0.1478283,1.139316,0.4880949,-0.1108337,0.8793157,0.6351722,24.24813,24.24813,24.24813
0.005468514,1.655646,-0.004794077,-0.0044012,-0.0049999,0.0033832,9.630014,9.630014,9.630014,-0.2133932,0.7815,0.01821031,-0.01502507,-0.0107426,0.02020661,53.12048,53.12048,53.12048,0.139119,1.23083,0.5294507,-0.08774944,0.8685895,0.4856564,15.79622,15.79622,15.79622
