pos1.x,pos1.y,pos1.z,vel1.x,vel1.y,vel1.z,rot1.x,rot1.y,rot1.z,pos2.x,pos2.y,pos2.z,vel2.x,vel2.y,vel2.z,rot2.x,rot2.y,rot2.z,pos3.x,pos3.y,pos3.z,vel3.x,vel3.y,vel3.z,rot3.x,rot3.y,rot3.z
0.0006408095,1.676898,0.003200217,-0.0105126,0.0060999,-0.0051236,3.439568,3.439568,3.439568,-0.2263074,0.7781344,0.01711054,0.00115842,0.01043797,0.03306511,63.75531,63.75531,63.75531,0.2355695,0.7442226,-0.03326682,-0.03950954,-0.02322314,-0.05555113,64.1339,64.1339,64.1339
-0.0004104562,1.677508,0.002687847,-0.0281145,-0.00591,0.0040628,2.91007,2.91007,2.91007,-0.2270074,0.7811424,0.0236502,-0.01894826,0.009328143,0.04968441,63.35481,63.35481,63.35481,0.2362586,0.7467593,-0.02603055,-0.006252982,-0.006652763,0.02737245,65.84161,65.84161,65.84161
-0.00322191,1.676917,0.003094136,-0.0259399,-0.02037,0.0147815,3.701319,3.701319,3.701319,-0.2280395,0.7771725,0.02742333,-0.02092044,-0.02104035,0.03260587,64.06413,64.06413,64.06413,0.2312052,0.7641423,0.003923418,-0.05390617,0.1638627,0.2664061,61.35044,61.35044,61.35044
-0.005815901,1.67488,0.00457229,-0.0441351,-0.0139699,0.0063706,4.948825,4.948825,4.948825,-0.2127196,0.7763254,0.04216,0.01895687,0.01581537,0.1129388,62.47223,62.47223,62.47223,0.2502559,0.9161122,0.1506604,0.1349481,1.061729,1.002385,35.22238,35.22238,35.22238
-0.01022942,1.673483,0.005209353,-0.0501677,-0.01405,0.0028502,5.227929,5.227929,5.227929,-0.2000328,0.778907,0.05796915,0.04709956,0.0148795,0.08108253,59.25221,59.25221,59.25221,0.289934,1.345123,0.332534,0.2742369,2.84538,1.22742,341.798,341.798,341.798
-0.01524619,1.672078,0.005494382,0.0305178,-0.0021399,0.0066052,5.941796,5.941796,5.941796,-0.1913663,0.7741423,0.03649958,0.1002596,-0.0536779,-0.1471371,63.07908,63.07908,63.07908,0.3907982,1.771933,0.2801183,0.7529388,3.351401,-0.06945653,283.0002,283.0002,283.0002
-0.01219441,1.671864,0.006154902,0.0133501,0.01479,-0.009203,6.097694,6.097694,6.097694,-0.1900117,0.7653152,0.02532837,0.1013993,-0.06239935,-0.05811816,64.88667,64.88667,64.88667,0.4992367,1.901192,0.08763404,0.9374321,2.06544,-1.141717,322.1299,322.1299,322.1299
-0.01085939,1.673343,0.005234593,-0.0165272,0.0137699,-0.013034,4.547499,4.547499,4.547499,-0.1848108,0.7719025,0.02744353,0.1072419,0.04825503,0.01465229,62.13479,62.13479,62.13479,0.5591843,1.870609,0.07642604,0.5285735,0.651265,-0.4489868,341.017,341.017,341.017
-0.01251212,1.67472,0.003931183,0.0057241,0.0096099,-0.006796,4.03172,4.03172,4.03172,-0.1860027,0.7814158,0.03714307,-0.02399332,0.04479112,0.06816655,61.29949,61.29949,61.29949,0.3682182,1.939968,0.1606251,-1.170853,0.7176925,0.3492048,310.8437,310.8437,310.8437
-0.01193971,1.675681,0.003251579,0.0034318,0.0008399,-0.0001737,3.487104,3.487104,3.487104,-0.2049946,0.7821831,0.04319786,-0.08098029,0.03860254,0.09121813,61.07911,61.07911,61.07911,0.02154419,1.865529,0.2607331,-2.471411,-0.3493309,0.7357759,312.6497,312.6497,312.6497
-0.01159652,1.675765,0.003234202,0.0134106,0.0082,-0.0048452,3.694562,3.694562,3.694562,-0.2195406,0.7860213,0.05002301,-0.08850764,0.03031675,0.05823231,59.86354,59.86354,59.86354,-0.05332818,1.65332,0.2663551,-1.06273,-1.276163,0.3161014,352.8068,352.8068,352.8068
-0.01025546,1.676585,0.002749681,0.0201491,0.0158799,-0.0108971,2.987171,2.987171,2.987171,-0.2319517,0.7799454,0.0446664,-0.07909593,-0.05193546,-0.001968884,61.03782,61.03782,61.03782,0.1405075,1.868747,0.2315654,0.8820946,0.9110028,-0.1202036,284.8654,284.8654,284.8654
-0.008240547,1.678173,0.001659962,-0.0130162,-0.0006299,-0.0009542,1.784398,1.784398,1.784398,-0.2324851,0.7718916,0.04161424,-0.03287807,-0.04605244,-0.002626877,61.35588,61.35588,61.35588,0.4836701,1.910685,0.1546268,2.213331,0.3385075,-0.4608942,328.2331,328.2331,328.2331
-0.009542171,1.67811,0.00156454,-0.0206596,0.0115899,-0.0128424,1.948787,1.948787,1.948787,-0.2139866,0.7708585,0.03400864,-0.02096244,-0.01569115,-0.02118547,61.50563,61.50563,61.50563,0.6194977,1.799601,0.1407459,1.304437,-0.4653001,-0.2355285,3.672197,3.672197,3.672197
-0.01160814,1.679269,0.000280293,-0.0011294,0.00752,-0.0068501,0.7762019,0.7762019,0.7762019,-0.211707,0.7729822,0.03395231,-0.04507012,0.04217067,-0.01285031,61.85231,61.85231,61.85231,0.4142084,1.903086,0.1522764,-0.8700845,0.5360779,0.006187482,311.429,311.429,311.429
-0.01172108,1.680021,-0.0004047199,0.035197,0.00153,0.0032372,0.6439564,0.6439564,0.6439564,-0.2347517,0.7827414,0.03929914,-0.0791745,0.08021884,0.06229572,62.57918,62.57918,62.57918,0.07492596,1.911676,0.2192129,-2.365501,0.1034575,0.4750935,293.7938,293.7938,293.7938
-0.008201379,1.680174,-8.099365e-05,0.0376594,-0.00654,0.0089936,1.129307,1.129307,1.129307,-0.2596804,0.7974425,0.062364,-0.03097604,0.1193898,0.1700868,59.01244,59.01244,59.01244,-0.1339677,1.635162,0.2506284,-1.57026,-1.526386,0.1981112,355.287,355.287,355.287
-0.004435435,1.67952,0.0008183729,0.0088451,-0.0013999,0.001729,1.746721,1.746721,1.746721,-0.274971,0.8089183,0.07264663,0.04285675,0.06778865,0.09552595,56.58714,56.58714,56.58714,-0.06089009,1.711898,0.2294655,-0.2009772,-0.01970875,-0.07721773,333.9025,333.9025,333.9025
-0.003550916,1.67938,0.0009912747,0.0070951,0.0061099,-0.0050371,1.743996,1.743996,1.743996,-0.276519,0.805356,0.06119549,0.06720899,-0.02993254,-0.07488848,57.76166,57.76166,57.76166,0.08158583,1.899944,0.1848608,0.8258757,1.145266,-0.3279505,288.9559,288.9559,288.9559
