HeadPos.x,HeadPos.y,HeadPos.z,HeadVel.x,HeadVel.y,HeadVel.z,HeadRot.x,HeadRot.y,HeadRot.z,LeftPos.x,LeftPos.y,LeftPos.z,LeftVel.x,LeftVel.y,LeftVel.z,LeftRot.x,LeftRot.y,LeftRot.z,RightPos.x,RightPos.y,RightPos.z,RightVel.x,RightVel.y,RightVel.z,RightRot.x,RightRot.y,RightRot.z
-0.5656309,1.46457,-0.4906242,-0.003409823,-0.01209362,-0.007312724,28.62232,28.62232,28.62232,-0.8087898,0.6725353,-0.6282186,-0.1168112,0.009392499,0.07941951,78.17895,78.17895,78.17895,-0.3161965,0.7066259,-0.4225417,0.0,0.0,0.0,57.14088,57.14088,57.14088
-0.5640875,1.464729,-0.4913683,0.01199439,-0.001247693,-0.00626743,28.8961,28.8961,28.8961,-0.8167682,0.6774021,-0.6208286,-0.0541155,0.04867506,0.06094037,80.50849,80.50849,80.50849,-0.310001,0.7122144,-0.4057831,0.0,0.0,0.0,48.37986,48.37986,48.37986
-0.5630736,1.464363,-0.4907765,0.00552909,-0.006023188,0.007784114,29.35133,29.35133,29.35133,-0.8119295,0.6812454,-0.625879,0.02582942,0.02794751,-0.03594511,82.21632,82.21632,82.21632,-0.2662933,0.7632073,-0.3559709,0.0374409,0.1937464,-0.004231228,6.610604,6.610604,6.610604
-0.5622495,1.463938,-0.4881132,-0.004839356,-0.005326271,0.03475123,29.63438,29.63438,29.63438,-0.7995268,0.6829931,-0.6564174,0.1037088,0.03022299,-0.2754137,77.99255,77.99255,77.99255,-0.1361098,1.178979,-0.2985145,0.6808329,2.546105,0.001861137,310.2531,310.2531,310.2531
-0.5598944,1.46493,-0.4785216,0.009047321,0.005294479,0.0801355,29.43052,29.43052,29.43052,-0.7841728,0.7156538,-0.7272463,0.06275812,0.1918877,-0.4997025,75.01823,75.01823,75.01823,-0.09348909,1.38071,-0.4431026,0.3521559,1.875779,-1.058421,293.8393,293.8393,293.8393
-0.5541283,1.463816,-0.4707988,0.04076532,0.006360008,0.08903353,29.7509,29.7509,29.7509,-0.8346204,0.7238297,-0.8492236,-0.3170082,0.1240379,-0.9695731,75.77757,75.77757,75.77757,-0.1249253,1.45933,-0.5975055,-0.2022197,1.047127,-1.472525,312.166,312.166,312.166
-0.5454594,1.463393,-0.4607034,0.07016256,0.01449023,0.1095288,29.80273,29.80273,29.80273,-0.9011319,0.7868654,-1.008189,-0.5009722,0.4905532,-1.312163,61.53538,61.53538,61.53538,-0.1859592,1.492748,-0.719487,-0.4814684,0.4343711,-1.151632,327.8391,327.8391,327.8391
-0.5381597,1.465018,-0.4483427,0.04033159,0.03562365,0.1224058,29.24448,29.24448,29.24448,-0.8929885,0.7971505,-0.9701545,0.0,0.0,0.0,44.90318,44.90318,44.90318,-0.2376505,1.493358,-0.8153112,-0.4529356,0.1337099,-0.8502151,355.7759,355.7759,355.7759
-0.5336544,1.46846,-0.4399194,0.01488109,0.06379779,0.1043886,27.43312,27.43312,27.43312,-1.018011,1.135809,-1.15104,-0.4046611,1.988194,-0.9855208,11.60081,11.60081,11.60081,-0.2616534,1.520547,-0.8133526,-0.2472347,0.3264427,-0.1225709,1.98144,1.98144,1.98144
-0.5289215,1.469843,-0.4335895,0.01495998,0.03107309,0.07036684,26.1332,26.1332,26.1332,-1.003073,1.410417,-1.173023,0.06622865,2.30954,-0.2835619,338.3342,338.3342,338.3342,-0.2591638,1.60569,-0.7703789,-0.00472202,0.761858,0.3320876,355.7286,355.7286,355.7286
