HeadPos.x,HeadPos.y,HeadPos.z,HeadVel.x,HeadVel.y,HeadVel.z,HeadRot.x,HeadRot.y,HeadRot.z,LeftPos.x,LeftPos.y,LeftPos.z,LeftVel.x,LeftVel.y,LeftVel.z,LeftRot.x,LeftRot.y,LeftRot.z,RightPos.x,RightPos.y,RightPos.z,RightVel.x,RightVel.y,RightVel.z,RightRot.x,RightRot.y,RightRot.z
-0.5688091,1.486408,-0.4981197,-0.00584123,-0.002585456,0.02302756,17.18641,17.18641,17.18641,-0.8005704,0.6579742,-0.6139266,0.04899753,0.007959316,-0.02678856,81.42581,81.42581,81.42581,-0.3161965,0.7066259,-0.4225417,0.0,0.0,0.0,57.14088,57.14088,57.14088
-0.5679403,1.485976,-0.4958734,0.002967578,-0.00739701,0.0269398,17.45166,17.45166,17.45166,-0.7988595,0.6588468,-0.6194443,-0.002277546,0.001997216,-0.03207465,81.57377,81.57377,81.57377,-0.310001,0.7122144,-0.4057831,0.0,0.0,0.0,48.37986,48.37986,48.37986
-0.5672289,1.485243,-0.4929763,0.0002834927,-0.01171428,0.03398497,18.15593,18.15593,18.15593,-0.8013622,0.6610194,-0.6300326,-0.0008510063,0.03009482,-0.1076503,79.84547,79.84547,79.84547,-0.2662933,0.7632073,-0.3559709,0.0374409,0.1937464,-0.004231228,6.610604,6.610604,6.610604
-0.566974,1.484467,-0.48785,-0.007268151,-0.01255347,0.05635118,19.3094,19.3094,19.3094,-0.7878967,0.6682117,-0.6541225,0.09313639,0.04706062,-0.1986076,80.44029,80.44029,80.44029,-0.1361098,1.178979,-0.2985145,0.6808329,2.546105,0.001861137,310.2531,310.2531,310.2531
-0.5661159,1.483107,-0.4814726,-0.003474744,-0.01906697,0.06817125,20.14057,20.14057,20.14057,-0.7858093,0.6691031,-0.6822886,0.0376046,0.02292168,-0.2658242,85.5002,85.5002,85.5002,-0.09348909,1.38071,-0.4431026,0.3521559,1.875779,-1.058421,293.8393,293.8393,293.8393
-0.5651574,1.482752,-0.4732963,-0.001164323,-0.005435308,0.08067458,20.38561,20.38561,20.38561,-0.7650552,0.6751329,-0.7563818,0.1490155,0.0551926,-0.5270728,77.35928,77.35928,77.35928,-0.1249253,1.45933,-0.5975055,-0.2022197,1.047127,-1.472525,312.166,312.166,312.166
-0.5632794,1.482794,-0.4640949,0.005784604,0.00219742,0.1005841,20.22544,20.22544,20.22544,-0.7648485,0.6882284,-0.8217665,0.02818691,0.1112381,-0.6424897,79.43959,79.43959,79.43959,-0.1859592,1.492748,-0.719487,-0.4814684,0.4343711,-1.151632,327.8391,327.8391,327.8391
-0.5586641,1.480365,-0.4542647,0.01770176,-0.006768818,0.1068552,20.95864,20.95864,20.95864,-0.7795171,0.7213517,-0.9785307,-0.05855985,0.270277,-1.145533,61.70409,61.70409,61.70409,-0.2376505,1.493358,-0.8153112,-0.4529356,0.1337099,-0.8502151,355.7759,355.7759,355.7759
-0.5537483,1.481558,-0.4402842,0.01975159,0.008283359,0.1372167,20.66697,20.66697,20.66697,-0.8119102,0.8223447,-1.087201,-0.2699302,0.7378987,-1.021267,58.64587,58.64587,58.64587,-0.2616534,1.520547,-0.8133526,-0.2472347,0.3264427,-0.1225709,1.98144,1.98144,1.98144
-0.5487536,1.481884,-0.4300127,0.01424326,0.02038824,0.1231667,21.27898,21.27898,21.27898,-0.8526037,0.9814214,-1.20271,-0.2811115,1.257768,-1.077271,48.21637,48.21637,48.21637,-0.2591638,1.60569,-0.7703789,-0.00472202,0.761858,0.3320876,355.7286,355.7286,355.7286
